title,content,url,sub_title,year
植物LTR 类反转录转座子在植物基因组学研究中的应用,"… 摘要：LTR类反转录转座子是植物基因组中的重要转座元件,对植物基因组的结构及功能有
重要的影响。综述了近年来植物LTR类反转录转座子的类型和结构、在基因组中表达和调控,并
探讨了它们在植物基因组学研究中的应用前景。 … 植物生态… 植物生态学报 本刊是我国生态学 …",http://www.cqvip.com/qk/96215x/201111/40051843.html,"郭玉双， 陈静， 张建华， 李祥羽， 胡重怡， 任学良 - 黑龙江农业科学, 2011 - cqvip.com",2011
基于流式细胞技术的两种槭属植物基因组大小测定,"[目的] 槭属植物具有重要的园林观赏价值和药用价值, 开发应用前景广阔, 但该属植物分子生物学及基因组学研究还相对匮乏, 此次研究利用流式细胞仪技术对该属中鸡爪槭和元宝枫基因组大小进行测定, 为后期槭属植物的细胞遗传学和基因组学研究奠定基础.[方法] …",http://www.cqvip.com/qk/93019x/20185/676387366.html,"马秋月， 李淑顺， 马骧， 闻婧， 朱璐， 唐玲， 黎瑞… - 南京林业大学学报: 自然 …, 2018 - cqvip.com",2018
改进的CTAB 法提取盐生植物基因组DNA,"用改进的CTAB 法提取猪毛菜, 碱蓬, 骆驼蓬, 骆驼蹄瓣和柽柳5 种盐生植物基因组DNA, 通过与常规的CTAB 法提取结果相比发现, 改进的CTAB 法从提取速度, 得率, 质量上都优于常规的CTAB 法, 并总结出一套适用于盐生植物的快速高质量基因组DNA …",http://www.cqvip.com/qk/96367a/2007002/24889701.html,"王彦芹， 罗晓霞， 刘陈， 李霞， 陈良， 杨剑 - 塔里木大学学报, 2007 - cqvip.com",2007
几种植物与模式植物基因组的分子细胞遗传学比较分析,"本研究主要采用荧光原位杂交技术, 从多个方面对几种双子叶和单子叶植物与模式植物拟南芥和水稻基因组进行了比较分析, 主要结果如下: 1. 采用生物素标记的拟南芥和水稻基因组DNA 探针对几种双子叶和单子叶植物进行了比较基因组荧光原位杂交(comparative genomic in situ …",https://cdmd.cnki.com.cn/Article/CDMD-10486-2006035330.htm,余朝文 - 2005 - cdmd.cnki.com.cn,0
中国李基因组DNA 提取方法的优化,"… 摘要：3种常用的植物基因组DNA提取的常用方法在中国李上实验,结果表明:改良陈大明法提取
的DNA纯度高,产率高.为满足植物样品较少时提取DNA的需要,将该法进一步优化的结果表明,不
使用液氮研磨而是在低温条件下将组织捣碎的微量法同样提取出了产率高、纯度高的DNA,完全…",http://www.cqvip.com/qk/97481a/200402/9824856.html,"乔玉山， 章镇， 沈志军 - 上海交通大学学报: 农业科学版, 2004 - cqvip.com",2004
全基因组关联分析: 基因组学研究的机遇与挑战,"… ）研 究之前不再需要构建任何假设，即不需要预先用尚 未阐明的生物学基础来做依据，不再需要
假设某些 特定的基因位点与目标性状或疾病相关［14］。总之， GWAS 降低了大样本全基因组水平
分析的成本，加 快了人类疾病和植物分子育种的研究进程。 3 GWAS 在人类疾病研究中的应用 …",http://manu64.magtech.com.cn/Jwk3_nky_rwd/CN/abstract/abstract12713.shtml,"张雁明， 邢国芳， 刘美桃， 刘晓东， 韩渊怀 - 生物技术通报, 2013 - manu64.magtech.com.cn",2013
植物的比较基因组研究和大遗传系统,"植物的比较基因组研究和大遗传系统沈利爽, 朱立煌(中国科学院遗传研究所, 植物生物技术实验室, 北京100101) 一, 前言自Bostein [1] 提出RFLP 的概念以来遗传作图工作在许多物种中取得了长足进展. 在动物中, 由于人类基因组计划的实施已获得人类和小鼠的高 …",http://manu60.magtech.com.cn/biotech/CN/abstract/abstract2086.shtml,"沈利爽， 朱立煌 - 中国生物工程杂志, 1995 - manu60.magtech.com.cn",1995
两种木棉科植物基因组大小测定,"木棉科为锦葵目的一科, 该科中很多植物具有药用及其他重要的经济价值. 本研究以水稻品种日本晴为内标, 采用流式细胞仪, 首次测定了两种木棉科植物木棉和瓜栗的基因组大小(2CDNA 含量). 测定结果表明, 木棉的基因组大小(2CDNA 含量) 平均为1.55±0.03 Pg …",http://www.cqvip.com/qk/92399a/201402/49258038.html,"周知里， 熊智， 马焕成， 田斌 - 西部林业科学, 2014 - cqvip.com",2014
自身基因组原位杂交揭示植物基因组重复DNA 沿染色体的分布,"重复DNA 沿染色体的分布是认识植物基因组的组织和进化的要素之一. 本研究采用一种改良的基因组原位杂交程序, 对基因组大小和重复DNA 数量不同的6 种植物进行了自身基因组原位杂交(self-genomic in situ hybridization, self-GISH). 在所有供试物种的染色体都观察到荧光 …",http://www.cqvip.com/qk/95085x/200705/24416051.html,"佘朝文， 刘静宇， 刁英， 胡中立， 宋运淳 - 遗传学报, 2007 - cqvip.com",2007
高粱基因组学研究进展,"… 基因组的热带禾本科植物的植物学模型。因此高粱成为植物基因组学研究的主要对象之一。高粱
基因组学研究的丰富历史随着重要的自交系材料BTx623全基因组… 打下了基础。对甘蔗亚族谷类
植物以外的植物的更进一步的基因组特征分析，将有利于发现基因组大小和结构进化的机制，水平…",http://www.cqvip.com/qk/97024c/200903/30826134.html,"王海莲， 管延安， 张华文， 杨延兵， 秦岭 - 基因组学与应用生物学, 2009 - cqvip.com",2009
植物多倍体基因组的形成与进化,Polyploidyiswidelyacknowledgedasamajor… plants. Recentestimatessuggestthat70% ofalangiospermshave experiencedoneormoreepisodes ofpolyploidization. lnterdscphnary approaches combiningphylogeneticand moleculargenetic per-spectives have enhanced our …,https://www.jse.ac.cn/EN/article/downloadArticleFile.do?attachType=PDF&id=16651,杨继 - 2001 - jse.ac.cn,0
山羊草属异源多倍体植物基因组进化的ISSR 分析,"使用31 个ISSR 引物对山羊草属Aegilops 多倍体植物及其祖先二倍体(共23 种) 的基因组进行了分析, 结果表明: 与其二倍体祖先种相比, 异源多倍体物种的基因组发生了很大变化. 在含U 基因组的异源多倍体物种中, U 基因组相对而言变化很小, 而其他基因组则发生了 …",http://www.cqvip.com/qk/94666x/200603/21870388.html,"龚汉雨， 刘爱华， 王建波 - 植物分类学报, 2006 - cqvip.com",2006
基因组原位杂交技术及其在园艺植物基因组研究中的应用,"基因组原位杂交(GISH) 技术可以鉴定植物多倍体物种起源, 杂种亲本染色体来源和组成, 分析栽培种与其近缘野生种的亲缘关系, 研究减数分裂染色体行为等. 基因组原位杂交包括多色基因组原位杂交, 比较基因组原位杂交和自身基因组原位杂交等. 基因组原位杂交技术的关键 …",http://xbzwxb.cnjournals.com/xbzwxb/ch/reader/view_abstract.aspx?file_no=20171025&flag=1,"王燕， 陈清， 陈涛， 张静， 汤浩茹， 王小蓉 - 西北植物学报, 2017 - xbzwxb.cnjournals.com",2017
转录组学在药用植物研究中的应用,"… 摘要：药用植物转录组学研究已经成为药用植物基因组研究中最活跃的领域之一。以转录组学
的产生、发展和研究方法为基础，介绍了药用植物中… 组学当前采用的技术手段以及在西洋参、丹参
、乌拉尔甘草功能基因组学中的研究进展。同时对转录组学在药用植物中的发展前景进行了讨论。 …",http://www.cqvip.com/qk/98493b/201003/34610075.html,"吴琼， 孙超， 陈士林， 罗红梅， 李滢， 孙永珍… - 世界科学技术: 中医药 …, 2010 - cqvip.com",2010
激光捕获显微切割技术在植物基因组研究中的应用,"植物的生长和发育在很大程度上取决于组织和(或) 器官特异表达的基因, 但要获取某一发育阶段的特异细胞类群来进行基因表达分析又是相当困难的. 近年发展起来的激光捕获显微切割技术可以在显微镜下快速准确地获取单一的细胞类群, 甚至单个细胞, 成功地解决了组织中细胞的异 …",http://www.chinagene.cn/CN/abstract/abstract1112.shtml,"蔡民华， 胡英考， 李雅轩， 晏月明 - 遗传, 2006 - chinagene.cn",2006
芸墓属多倍体植物基因组进化的RAPD 分析,"Polyploidyhasplayed animportantrolein theevolution ofhigherplants. lnordertounderstand howpolyploidgenomesevolveaftertheirform…, the Brassica trianglewasused tostudy genomicevolutionaferthefomation ofpolyploids. Random amplifedpolymophic DNA (RAPD) analysiswasperformed on the …",https://www.jse.ac.cn/fileup/1674-4918/PDF/2003-6-520-17664.pdf,"刘爱华， 王建波， 朱英国 - 植物分类学报, 2003 - jse.ac.cn",2003
毛竹基因组大小和序列构成的比较分析,"… 毛竹属于禾本科, 为四倍体（4x = 48）, 是该科中特殊的草本植物. 禾本科中多个基因组已被或
正在被测序, 但竹类植物基因组研究还未见报道. 本研究以被测序的玉米（B73）和水稻（日本晴） 
基因组作为内参, 利用流式细胞仪（FCM）获得大小约为2034 Mb毛竹基因组, 其与玉米基因组大小…",http://www.cqvip.com/qk/98490x/200704/25309758.html,"桂毅杰， 王晟， 全丽艳， 周昌平， 龙士豹， 郑华军， 金亮… - 中国科学: C 辑, 2007 - cqvip.com",2007
春兰基因组DNA 提取方法的研究,"本文以春兰(Cymbidium goeringii (Rchb. f) Rchb. f) 为研究试材, 对植物基因组DNA 提取方法中的若干影响因子诸如药品, 试剂配制方法, DNA 取材部位, 蛋白质去除次数, DNA 析出时间, 提取样品水浴时间等进行了比较分析, 试图找出春兰基因组DNA 提取的最佳方法 …",http://www.cqvip.com/qk/87117x/200601/21084839.html,"陈惠云， 孙志栋， 茅轶俊， 王晓武， 葛红 - 分子植物育种, 2006 - cqvip.com",2006
拟南芥DNA 探针的比较基因组原位杂交揭示的拟南芥与远缘植物基因组间的同源性,"采用生物素标记的拟南芥基因组DNA 探针在75% 杂交严谨度下对双子叶植物番茄, 蚕豆和单子叶植物水稻, 玉米, 大麦的染色体进行了比较基因组荧光原位杂交(comparative genomic in situ hybridization, cGISH) 分析, 以揭示拟南芥与远缘植物基因组间的同源性 …",http://www.cqvip.com/qk/92593a/200711/25971035.html,"佘朝文， 宋运淳 - 中国生物化学与分子生物学报, 2007 - cqvip.com",2007
植物功能基因组学研究进展,"植物基因组研究已经由以全基因组测序为目标的结构基因组学转向以基因功能鉴定为目标的功能基因组学研究. 本文简要介绍了植物功能基因组的主要研究方法, 如基因表达系列分析法, 表达序列标签法, 差异表达谱基因芯片法, 蛋白质组学分析法以及生物信息学等及其研究现状 …",http://www.cqvip.com/qk/82431x/200502/15573071.html,"岳思君， 郑蕊， 陈宁 - 生物技术通讯, 2005 - cqvip.com",2005
Fiber-FISH 技术及其在植物基因组研究中的应用,"Fiber_FISH (fiber based fluorescent in situ hybridization DNA 纤维荧光原位杂交) 是近年来发展起来的一项直接在DNA 纤维上进行荧光原位杂交的技术, 其分辨率和灵敏度可分别达到1~ 2 kb 和200 bp. 描述了Fiber_FISH 的技术要点, 念珠状信号形成的可能原因 …",https://www.chinbullbotany.com/CN/Y2002/V19/I03/259,"李宗芸， 宋运淳， 李立家 - 植物学报, 2002 - chinbullbotany.com",2002
植物基因组编辑试剂材料的导入及转化系统的<? Pub _newline?> 研究现状及前景,"目前科研人员已经研发了许多基因组编辑工具, 新的基因组编辑工具也在不断地探索中, 其中有一些编辑工具, 如CRISPR/Cas9 系统已经被广泛地应用于植物遗传学, 生物技术和育种等各方面. 基因组编辑技术可以对农艺性状相关基因的特异序列进行精准编辑 …",https://engine.scichina.com/publisher/scp/journal/SSV/47/11/10.1360/N052017-00239?slug=fulltext,"冉毅东， 梁振， 张毅， 高彩霞 - SCIENTIA SINICA Vitae, 2017 - engine.scichina.com",2017
基因组编辑技术在植物中的研究进展与应用前景,"外源DNA 导入细胞并与基因组靶基因发生同源重组可以精确修饰或替换靶基因, 但在植物中产生自发同源重组的概率很低. 近几年出现的人工改造核酸酶可以大幅提高同源重组的效率, 实现基因组的精确, 定向改造. 其中, 归巢核酸酶, 锌指核酸酶和TALE …",http://manu60.magtech.com.cn/biotech/CN/abstract/abstract5389.shtml,"谢科， 饶力群， 李红伟， 安学丽， 方才臣… - 中国生物工程 …, 2013 - manu60.magtech.com.cn",2013
植物基因组中的非LTR 反转录转座子SINEs 和LINEs,"12’34567J6K89:9;<+LBE==JLBE= Page 1 "" # !""#""$%&’(!)*+,+-.""!""!#""#$%&!$%#$!’’# !""#$% !""#$!!’’( 
&! &)""%&#$!!’’# ’% ’( ’()*!$%&’()*+,-./*+!01#%’!!(’!*""23%+,--./012345657180129.,8:+;<180<=0>/580.?@A<81=1B50<.857+;<18; 
C.,8250<.8!BD%’!!(’!*""& +,-.!456!&*$$’""$7$89:;$<=>?#@ABCDA)(EFG5<7#H2;A18:"":1810<;=D5;D;8 …",http://www.chinagene.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=1277,"程旭东， 凌宏清 - 遗传, 2006 - chinagene.cn",2006
植物总基因组DNA 提取纯化方法综述,"… 植物总基因组DNA提取纯化方法综述 … 【摘要】：归纳植物DNA提取各个环节,同时对DNA提取
过程中的常见问题、原因及应对策略作简要的分析。 … 10 刘彦;青蒿素生物合成相关基因的克隆
、大肠杆菌表达与分子分析[D];中国科学院研究生院（植物研究所）;2002年 …",https://www.cnki.com.cn/Article/CJFDTotal-AHNY200725029.htm,易庆平， 罗正荣， 张青林 - 2007 - cnki.com.cn,0
CRISPR/Cas9 系统在植物基因组编辑中技术改进与创新的研究进展,"CRISPR/Cas9 基因组编辑技术是一项对基因组进行精准修饰的技术, 可实现对靶标基因的碱基插入, 缺失或DNA 片段替换. 随着人们对CRISPR/Cas9 系统的了解逐渐加深, 其在科研, 农业和医疗等领域的应用也越来越广泛. 该文简要介绍了CRISPR/Cas9 基因组编辑技术的发展 …",https://www.chinbullbotany.com/CN/abstract/abstract29501.shtml,"苏钺凯， 邱镜仁， 张晗， 宋振巧， 王建华 - 植物学报, 2019 - chinbullbotany.com",2019
植物功能基因组学的研究策略,"植物基因组学是一门研究植物基因组内基因与遗传信息是如何有机结合并如何决定其功能的一门科学. 随着植物基因组计划的顺利进行, 植物基因组学的研究已从结构基因组学转向功能基因组学. 近年来, 多采用高通量(highthroughput, HTP) 序列分析技术, 大规模实验技术及 …",http://manu60.magtech.com.cn/biotech/CN/abstract/abstract3196.shtml,"周晓馥， 肖乃仲， 白云峰， 王兴智 - 中国生物工程杂志, 2002 - manu60.magtech.com.cn",2002
禾本科植物基因组大小与种子特性的相关性分析,"在检索植物C 值数据库和种子数据信息库的基础上, 对禾本科282 种植物的基因组参数(倍性, 染色体数, C 值, GS 值和平均每条染色体DNA 含量) 和种子特性(千粒重, 含油量和蛋白含量) 进行了统计分析. 分析结果表明, 禾本科植物C 值在0.35~ 19.7 Pg, 大多位于1.6~ 3.2 Pg 之间 …",http://www.cqvip.com/qk/95722x/20126/43790303.html,"李桂双， 曹博， 白成科 - 植物研究, 2012 - cqvip.com",2012
芸薹属植物基因组学研究进展,"芸薹属是十字花科植物300 多个属中最为重要的一个属, 是我国栽培面积最大的蔬菜作物. 拟南芥和芸薹属在十字花科中两者的亲缘关系最近, 通过它们之间的比较作图, 两者之间的共线性被大量发现. 模式植物拟南芥全基因组测序已经完成, 这为芸薹属作物的 …",http://manu60.magtech.com.cn/biotech/CN/abstract/abstract4868.shtml,"李柱刚， 崔崇士， 马荣才， 曹鸣庆… - 中国生物工程 …, 2005 - manu60.magtech.com.cn",2005
序列特异性核酸酶及其在植物基因组定向修饰中的应用,"通过对基因组特定区域进行精确定向遗传修饰, 一方面可以针对目标序列进行精确突变, 获得突变材料, 对目标基因功能进行明确鉴定; 另一方面可以进行目标序列的精确置换或插入, 将外源基因随机导入造成的表达及遗传的不确定性降至最低. 传统的基因定向修饰技术仅依赖于 …",http://www.cqvip.com/qk/95747a/201311/47643240.html,"韦韬， 张勇， 刘玉， 郑雪莲， 邓科君， 陈成彬… - 中国细胞生物学学报, 2013 - cqvip.com",2013
竹类植物基因组学发展的机遇与挑战,"概述了竹类植物基因组学研究进展, 包括对核酸信息的认知以及通过反向遗传学对重要性状相关基因功能的认知; 分析了目前包括现代生物技术, 可再生生物资源, 生态文明所带来的良好发展机遇; 提出了竹类植物基因组复杂, 开花特殊, 遗传转化体系不完善等基因组学研究所面临的瓶颈 …",http://www.cafwbr.net/CN/article/downloadArticleFile.do?attachType=PDF&id=785,"高志民， 杨丽， 赵韩生， 李雪平 - 世界竹藤通讯, 2018 - cafwbr.net",2018
梓树属植物基因组DNA 提取及RAPD 体系优化,"以楸树幼嫩叶片为材料, 进行楸树基因组DNA 提取及RAPD 扩增条件优化, 试验表明, 采用改良的2× CTAB 法提取的DNA 质量较高, 适宜于RAPD 分析. RAPD 反应的优化体系为(25 ul 反应体系): 17.8 ul ddH2O; 0.5 ul dNTP; 2.5 ul 10× buffer; 1.0 ul 随机引物; 2.0 ul Mgcl2; 1.0 …",http://www.cqvip.com/qk/90289x/201201/41606749.html,"王念， 王巧玲 - 河南林业科技, 2012 - cqvip.com",2012
植物诱发突变技术育种研究现状与展望,"… 月,世界上60多个国家在170多种植物上利用诱发突变技术育成和推广了3088个突变品种,其中
中国在45种植物上育成了802个突变品种,超过目前… 的有效利用,在我国农作物诱变改良与新基因
挖掘中的应用日趋活跃.植物基因组学和高通量DNA技术(如TILLING等)的发展将把传统诱变育种推…",http://www.cqvip.com/qk/95508x/200906/32478374.html,"刘录祥， 郭会君， 赵林姝， 李军辉， 古佳玉， 赵世荣… - 核农学报, 2009 - cqvip.com",2009
苎麻野生近缘种植物基因组DNA 提取技术的改进,"用CTAB 法提取悬铃叶苎麻基因组DNA. 针对悬铃叶苎麻中多糖, 多酚, 果胶和黄酮类次生代谢物含量高的特点, 在裂解液中加入一定量的PVP 和β-巯基乙醇, 采用一步抽提一步纯化的方法, 并对传统乙醇沉淀法进行改进, 使其更利于对基因组DNA 进行浓缩和纯化. 在获得高质量DNA …",http://www.cqvip.com/qk/93680b/200801/26525801.html,"郭新波， 臧巩固， 赵立宁， 程超华， 李育君 - 中国麻业科学, 2008 - cqvip.com",2008
植物基因组研究,"正美国的科学家们经过长达6 年的争论后, 终于在1990 年正式开始了投资规模类似制造原子弹的曼哈顿计划和登月的太阳神计划的人类基因组计划(human genome project), 旨在15 年内, 将人体基因组中3× 10~ 9 个碱基序列完全测定. 随着此计划的实施, 世界上很多国家的科学家们 …",https://www.cnki.com.cn/Article/CJFDTotal-KXZZ199401006.htm,"陈章良， 顾红雅 - 科学, 1994 - cnki.com.cn",1994
植物古基因组学研究进展,"摘要植物古基因组学是基因组学一个新兴分支, 从现存物种中重建其祖先基因组, 推断在古历史中导致形成现存物种的进化或物种形成事件. 高通量测序技术的不断革新使测序读长更长, 更准确, 加快了植物参考基因组序列的组装进程, 为古基因组学研究提供了大批量可靠的 …",http://www.chinagene.cn/article/2018/0253-9772/0253-9772-40-1-44.shtml,"张太奎， 苑兆和 - 遗传, 2017 - chinagene.cn",2017
杨树基因组DNA 提纯方法的优化及其RAPD 鉴定,"… 摘要：为获得一种较为理想的杨树基因组DNA的提纯方法,根据提取植物基因组DNA的经验,优化
了Clark利用CTAB提取植物基因组DNA的方法.加入… 的DNA,是较为理想的杨树基因组DNA的提纯
方法.能满足RAPD及其他分子生特学研究的需要.在试验中还利用该方法提纯了五个品种的杨树…",http://www.cqvip.com/qk/91831x/200605/21883709.html,"汪结明， 项艳， 沈周高， 李瑞雪 - 中国农学通报, 2006 - cqvip.com",2006
有趣的植物基因组,"正● 神秘而奇妙, 植物DNA 正在向生命进化的传统观念发起挑战, 包括人类自身起源问题的现有理论. 细胞类型, 基因种类, 突变异质性, RNA 沉默机制或DNA 重组模式在哪种生物中最神秘和奇妙? 植物生物学家回答是植物. 是否有些夸张, 事实确是如此. 从十七世纪六十年代中期开始 …",https://www.cnki.com.cn/Article/CJFDTotal-SJKE201408023.htm,"李升伟 - 世界科学, 2014 - cnki.com.cn",2014
基因组原位杂交技术在植物研究中的应用,"基因组原位杂交是以亲本之一的总基因组DNA 做探针, 另一亲本的基因组DNA 做封阻, 在荧光原位杂交技术的基础上发展起来的一种染色体/染色质检测技术. 在其发展的十几年里, 已在植物的基因组研究中发挥了重要的作用. 应用这一技术可对多倍体中基因组之间的亲缘关系 …",https://www.cnki.com.cn/Article/CJFD2006-FZZW2006S1024.htm,"关鹤， 赵泓， 云兴福， 刘凡 - 分子植物育种, 2006 - cnki.com.cn",2006
从顽拗植物荔枝中提取基因组DNA 技术的研究,"摘要针对荔枝体内含有大量影响DNA 提取质量的多酚等次生代谢物质的特点, 在常规SDS 和CTAB 提取方法的基础上做了技术改进, 即在核裂解之前先破碎细胞, 将存在于细胞质中的次生物质除去后再裂解细胞核, 同时加入活性炭以吸附杂质, 反复清洗几次后加入核裂解液释放 …",http://www.cibj.com/Upload/PaperUpLoad/ebook/2000/02/09.pdf,丁晓东， 吕柳新 - 2000 - cibj.com,0
CRISPR/Cas 核糖核蛋白介导的植物基因组编辑,"CRISPR/Cas (clustered regularly interspaced short palindromic repeats/CRISPR-associated proteins) 系统作为一种重要的基因编辑工具, 自诞生以来被广泛应用于作物的性状改良. 与CRISPR/Cas DNA 载体介导的植物基因组编辑相比, CRISPR/Cas 核糖核蛋白(CRISPR/Cas …",http://www.chinagene.cn/CN/abstract/abstract5520.shtml,"李霞， 施皖， 耿立召， 许建平 - 遗传, 2020 - chinagene.cn",2020
植物基因组学在育种实践上的研究进展,"在人类有目的的作物选育过程中, 新的等位基因不断地积累. 在分子水平上对这些等位基因的理解已经促成了新的QTL 作图方法, 也促进了相关基因的单倍型多重性. 引起QTL 变异的有限几个数量性状核苷酸(QTN) 已有报道, 但是随着遗传不平衡和为QTL …",http://www.cqvip.com/qk/93934x/201101/36987599.html,"严国红， 孙明法， 姚立生， 单忠德 - 江苏农业科学, 2011 - cqvip.com",2011
TALENs: 植物基因组定点剪辑的分子剪,"随着高通量DNA 测序技术的发展, 获取生物全基因组序列已不再困难. 结构基因组学和功能基因组学的巨大进展, 使人类全面解码生物基因组的梦想正在逐步实现. 接下来的问题是: 如何按照人们的意愿对生物基因组进行定点改造? 科学家早在1988 年就开始探索植物基因组的 …",http://www.cqvip.com/qk/90161x/201214/42670824.html,"赵开军， 杨兵 - 中国农业科学, 2012 - cqvip.com",2012
被子植物基因组进化分析,"在被子植物的基因组内, 基因在染色体上的位置和顺序并不是无序的. 进化过程中, 基因位置的变化存在着一定的规律. 比如, 一些基因始终保持邻近的位置关系; 一些基因之前相邻, 后来进化分离; 还有一些基因之前并不相邻, 而进化后相邻 …",https://cdmd.cnki.com.cn/Article/CDMD-10477-1019122245.htm,刘天亮 - 2019 - cdmd.cnki.com.cn,0
