title,content,url,sub_title,year
Comparison of long-read methods for sequencing and assembly of a plant genome,"… -read sequencing technologies applied to the de novo assembly of a plant genome, Macadamia
jansenii. We have generated sequencing … BGI, PacBio, ONT, and Illumina sequencing data
generated in this study have been deposited in the SRA under BioProject PRJNA609013 …",https://academic.oup.com/gigascience/article-abstract/9/12/giaa146/6042729,"V Murigneux, SK Rai, A Furtado, TJC Bruxner… - …, 2020 - academic.oup.com",2020
The first 50 plant genomes,"… Institute (JGI), which resulted in the publication and public availability (phytozome) of eleven
of the highest quality plant genomes. The Beijing Genome Institute (BGI) has … (A) Number
of plant genomes sequenced since Arabidopsis thaliana in 2000 by year. (B) Published …",https://core.ac.uk/download/pdf/194193971.pdf,"TP Michael, S Jackson - The plant genome, 2013 - core.ac.uk",2013
,,,"…, A Krogh, S BGI-Shenzhen - 第十届国际茄 …, 2013 - 中国科学院遗传与发育生物学研究所",2013
A critical comparison of technologies for a plant genome sequencing project,"… , plant genomes can be much more repetitive and larger than the human genome, and plant
biochemistry often makes obtaining high-quality DNA that is free from contaminants difficult.
Reflecting their challenging nature, we observe that plant genome … of genome sequencing …",https://academic.oup.com/gigascience/article-abstract/8/3/giy163/5281243,"P Paajanen, G Kettleborough, E López-Girona… - …, 2019 - academic.oup.com",2019
Sequencing and analysis of the giant panda genome,"… sequencing technology (Illumina Genome Analyzer) and our in-house assembly software,
we have generated the first map of the giant panda genome sequence. … , the giant panda
genome sequencing and analysis project was started at the Beijing Genomics Institute (BGI) in …",https://search.proquest.com/openview/0854cfab306eb74cf66851e624d3d17e/1?pq-origsite=gscholar&cbl=54335,"H Yang - Science China. Life sciences, 2010 - search.proquest.com",2010
The cereal of the world's poor takes center stage,"… The blending of the complete Arabidopsis and rice genome sequences will forever change
the way we approach plant biology research. The new genetic knowledge and tools … We
congratulate BGI and Syngenta on their milestone contribution to science and to humankind. …",https://science.sciencemag.org/content/296/5565/53.summary,"RP Cantrell, TG Reeves - Science, 2002 - science.sciencemag.org",2002
The TIGR rice genome annotation resource: annotating the rice genome and creating resources for plant biologists,"… Through web-based interfaces, we provide three levels of alignments of the rice genome
with other plant genomic sequences: low … Alignment of OSJNBa0015N08 with 12 TIGR plant
gene indices and a gene index generated from the BGI indica EST sequences are shown along …",https://academic.oup.com/nar/article-abstract/31/1/229/2401310,"Q Yuan, S Ouyang, J Liu, B Suh, F Cheung… - Nucleic acids …, 2003 - academic.oup.com",2003
Requirement of whole-genome sequencing and background history of the national and international genome initiatives,"… development of one consortium named as “International Chickpea Genome Sequencing
Consortium (ICGSC)” co-led by ICRISAT, UC-Davis and BGI-Shenzhen, with the main objective
of decoding the genome sequence information and making it available to chickpea research …",https://link.springer.com/chapter/10.1007/978-3-319-66117-9_9,"M Thudi, RK Varshney - The Chickpea Genome, 2017 - Springer",2017
Opening the door to comparative plant biology,"… Genome Research Program in Tsukuba, Japan, began to sequence the rice genome. The
participants in this project took a traditional approach to genome sequencing: stepwise sequence
… Comparison of the BGI data with other rice genome sequence data will provide insights …",https://science.sciencemag.org/content/296/5565/60.summary,"J Bennetzen - Science, 2002 - science.sciencemag.org",2002
The sequencing superpower,"… Genomics technology and is set to begin shipping this year. Yiwu He, BGI's new global head
of research, says that the system can sequence a human genome for … The company will bring
the price of one human genome sequence down to $200 in the next few years, he predicts …",https://go.gale.com/ps/i.do?id=GALE%7CA456095075&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00280836&p=HRCA&sw=w,"D Cyranoski - Nature, 2016 - go.gale.com",2016
Bioinformatic analysis of the LRR-NBS gene family in rice,"… bare genome (International Rice Genome Sequencing project, IRGSP) and an Indica cultivar
9311 genome (Beijing Genomic Center, BGI)… 48 genes in IRGSP had orthologs in BGI through
the homologous analysis, and almost all genes in IRGSP had high homologous genes in …",https://en.cnki.com.cn/Article_en/CJFDTotal-ZNYK200401000.htm,"XH Sun, T Lu, S Jia, D Huang - Sci. Agric. Sin, 2004 - en.cnki.com.cn",2004
A guide to sequence your favorite plant genomes,"… BGI, a prominent sequencing provider and biotech company in Shenzhen, China, recently
unveiled its own … The 10,000 Plants Genome Sequencing Project, or 10KP, is planning to
sequence over 10,000 plant and algae species, and will be done at BGI with the BGISEQ- 500 …",https://bsapubs.onlinelibrary.wiley.com/doi/pdf/10.1002/aps3.1030%4010.1002/%28ISSN%291537-2197.Tree-of-Life-virtual-issue,"FW Li, A Harkess - Applications in Plant Sciences, 2018 - Wiley Online Library",2018
Genome sequencing of the sweetpotato whitefly Bemisia tabaci MED/Q,"… In summary, we report the first genome sequencing, assembly, and annotation of the MEQ/Q
B. tabaci. This genome assembly will provide a valuable resource for studying climatic and
host plant adaptations, invasive-invasive and native-exotic interactions, insecticide resistance…",https://academic.oup.com/gigascience/article-abstract/6/5/gix018/3071703,"W Xie, C Chen, Z Yang, L Guo, X Yang, D Wang… - …, 2017 - academic.oup.com",2017
Rice information GateWay: a comprehensive bioinformatics platform for Indica Rice genomes,"… of ZS97 and MH63 genomic and other omics data. RIGW offers homologs among indica and
japonica rice, and other plant species. We also … All the genomic sequences and annotation
can be freely accessed, and useful links to other public databases are offered. In the near …",https://www.cell.com/molecular-plant/pdf/S1674-2052(17)30302-7.pdf,"JM Song, Y Lei, CC Shu, Y Ding, F Xing, H Liu, J Wang… - Molecular Plant, 2018 - cell.com",2018
Crop genome sequencing: lessons and rationales,"… 259 Mb of Nipponbare using a BAC sequencing approach, whereas the BGI and Syngenta
used whole-genome strategies to generate the … plant genome sequences (Table 2) and
propose the systematic use of these standards in each of the published genome sequences, a …",https://www.sciencedirect.com/science/article/pii/S1360138510002311,"C Feuillet, JE Leach, J Rogers, PS Schnable… - Trends in plant …, 2011 - Elsevier",2011
"Whole genome sequencing of an edible and medicinal mushroom, Russula griseocarnosa, and its association with mycorrhizal characteristics","… Polymerase chain reaction (PCR) products were purified and sequenced by BGI Tech
Solutions Co., Ltd. (Beijing, … genome sequenced and assembled in this study was different from
previously reported results (Yu et al., 2020b), and we accordingly compared the ITS sequence …",https://www.sciencedirect.com/science/article/pii/S0378111921005916,"Y Liu, H Hu, M Cai, X Liang, X Wu, A Wang, X Chen… - Gene, 2022 - Elsevier",2022
Whole genome sequencing of cotton—a new chapter in cotton genomics,"… , BGI and US Department of Agriculture Southern Plains Research Center has completed
the genome sequence of the allotetraploid G. hirsutum (AtDt) by using the second-generation
high-throughput sequencing technology assisted by 5-fold traditional BAC-to-BAC sequences…",https://link.springer.com/article/10.1007/s11427-015-4862-z,"XF Cao - Science China life sciences, 2015 - Springer",2015
,,,CH Kim,0
A brief utilization report on the Illumina HiSeq 2000 sequencer,"… BGI has managed to convert the full sequencing power from 20 Genome Analyzer II (GA)
to, currently, 100 HiSeq 2000 sequencers, with the useful … In a similar case, in 2009, BGI
reported the draft genome sequence of Cucumis sativus var. sativus L. (Huang et al. …",https://www.tandfonline.com/doi/abs/10.1080/21501203.2011.615871,"L Liu, N Hu, B Wang, M Chen, J Wang, Z Tian, Y He… - Mycology, 2011 - Taylor & Francis",2011
Comparison of next-generation sequencing systems,"… Genomics Institute (BGI), which possesses the world’s biggest sequencing capacity, has
multiple NGS systems including 137 HiSeq 2000, 27 SOLiD, one Ion Torrent PGM, one MiSeq,
and one 454 sequencer. … The whole genome sequencing on Ion Torrent PGM sequencer and …",https://www.hindawi.com/journals/biomed/2012/251364/abs/,"L Liu, Y Li, S Li, N Hu, Y He, R Pong, D Lin… - Journal of Biomedicine …, 2012 - hindawi.com",2012
A year of great leaps in genome research,"… sequencing center in the world over the past year, the BGI has sequenced 540 plant and
animal reference genomes and 25,239 variant genomes… been completed, and that quantifying
differences in the genome sequences among individual cells can help reveal the underlying …",https://link.springer.com/article/10.1186/gm303,J Zhu - 2012 - Springer,0
Retrospect and Prospect of High Plant Genome Sequencing Projects [J],"… agronomic traits,and the rapid development in plant genomics is guiding crop breeding to a
more … sequencing technology,a boom of plant genome sequencing has come.Plant genome
projects carried out so far were briefly reviewed,and perspectives of agricultural genomics …",https://en.cnki.com.cn/Article_en/CJFDTotal-SWJT201105003.htm,"L Rongrong - Biotechnology Bulletin, 2011 - en.cnki.com.cn",2011
Genome giant offers data service,"… , a competitor of the BGI that sequences and analyses human genomes. ""The cloud is … BGI
used its cloud to stitch the data together within a month, and now Quan plans to work with the
institute to produce additional genomic data and create a more thorough genome sequence. …",https://www.nature.com/articles/475435a,E Callaway - 2011 - nature.com,0
Genomic Analysis Drives Biomarker Discovery,"… BGI has sequenced 639 different plant and animal reference genomes, with the oyster genome
the most recent to be published. To … Center (JGC) to conduct large-scale human genome
sequencing and bioinformatics analysis focused on the discovery of genes linked to rare and …",https://www.liebertpub.com/doi/full/10.1089/gen.33.01.15,"V Glaser - Genetic Engineering & Biotechnology News, 2013 - liebertpub.com",2013
Whole-Genome Sequencing of Lactobacillus shenzhenensis Strain LY-73T,"… Here, we report the draft genome sequence of Lactobacillus shenzhenensis LY-73 T . … All
of the sequence reads were first generated into 330 contigs of >200 bp in size. We then ordered
… The draft genome sequence of LY-73 T was found to be 3,271,684 bp in length, with a G+C …",https://journals.asm.org/doi/abs/10.1128/genomeA.00972-13,"Z Lin, Z Liu, R Yang, Y Zou, D Wan, J Chen… - Genome …, 2013 - Am Soc Microbiol",2013
"Integrated genome sequence and linkage map of physic nut (Jatropha curcas L.), a biodiesel plant","… By examining 1970 single-copy gene families from nine sequenced plant genomes we
found that physic nut, castor bean and Populus trichocarpa belong to a common subclade and
probably diverged approximately 65.6 million years ago (Figures 2a and S7). Physic nut and …",https://onlinelibrary.wiley.com/doi/abs/10.1111/tpj.12761,"P Wu, C Zhou, S Cheng, Z Wu, W Lu, J Han… - The Plant …, 2015 - Wiley Online Library",2015
Use of microsatellite markers for the assessment of bambara groundnut [Vigna subterranea (L.) Verdc.] breeding system and varietal purity for genome sequencing,"… and 3 exomes of human data in order to address substantial discordance among different
sequencing platforms and algorithms. Given the complexity of plant genomes, we propose
that a standard test on any material used for genome sequencing is crucial to minimise the …",https://tspace.library.utoronto.ca/handle/1807/72321,"WK Ho, A Muchugi, S Muthemba, R Kariba… - tspace.library.utoronto.ca",0
Phylotranscriptomic analysis of the origin and early diversification of land plants,"… were generated and analyzed along with 11 published plant genome sequences. Phylogenetic
reconstructions were conducted using up to … each sample sequenced to an approximate
depth of 2 Gb with paired-end (2 × 75- or 2 × 90-bp) reads. As part of the BGI's methodology, …",https://www.pnas.org/content/111/45/E4859.short,"NJ Wickett, S Mirarab, N Nguyen… - Proceedings of the …, 2014 - National Acad Sciences",2014
China's bid to be a DNA superpower,"… Genomics technology and is set to begin shipping this year. Yiwu He, BGI's new global head
of research, says that the system can sequence a human genome for … The company will bring
the price of one human genome sequence down to $200 in the next few years, he predicts …",https://www.nature.com/articles/534462a,"D Cyranoski - Nature News, 2016 - nature.com",2016
The plant genome: an evolutionary perspective on structure and function,"The genome sequences of a small but rapidly growing number of plant species have been …
the project of the SOL Genomics Network [SGN] to sequence 100 genomes from Solaneacea;
… Genomics Institute–Hong Kong (BGI–HK) to sequence 1000 plant and animal genomes (http…",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-313X.2011.04564.x,"E Pichersky, T Gerats - The Plant Journal, 2011 - Wiley Online Library",2011
"Draft genome sequence of ramie, Boehmeria nivea (L.) Gaudich","… 1 (Figure 1) were collected from a plant field for full genome sequencing. Young leaves of this
variety were plucked and frozen in liquid … the 14 sequenced plant genomes using a method
similar to that used for the identification of jute from 14 sequenced plant genomes (Islam et …",https://onlinelibrary.wiley.com/doi/abs/10.1111/1755-0998.12766,"MB Luan, JB Jian, P Chen, JH Chen… - Molecular ecology …, 2018 - Wiley Online Library",2018
Old oak's youthful genome revealed,"… BGI — the company purchased 128 of the world’s most-advanced genomesequencing
machines. Overnight, it became the industry’s most prolific player. The number of studies based
on BGI-sequenced genomes … prospectus, BGI’s income from researchdriven sequencing now …",http://education.expasy.org/cours/PO17421/publications/Oak_mutation_resistant.pdf,"H LEDFORD - Nature, 2017 - education.expasy.org",2017
"Beautiful genes, beautiful plants","… we will sequence the genomes of one million humans, one million plant and animal species,
and a million microorganisms. China is now considered a world leader in genome sequencing:
we will complete the Three Million Genomes Project, but like all major genomics projects…",https://nph.onlinelibrary.wiley.com/doi/abs/10.1002/ppp3.8,"H Yang, X Wang, J Tian - Plants, People, Planet, 2019 - Wiley Online Library",2019
"The road to 10,000 plant genomes","… The 10,000 Plant Genome Sequencing Project is a landmark effort to catalogue plant genomic
variation, representing a … Institute in Shenzhen (BGI-Shenzhen). This … of whole genome
sequencing to crop plants and model systems means our knowledge of genome architecture is …",https://www.nature.com/articles/s41477-018-0165-2,"AD Twyford - Nature plants, 2018 - nature.com",2018
Rice grains bear fruit,"… The japonica genome is slightly shorter at 420 Mb, 390 Mb of which the Syngenta team
sequenced at over sixfold coverage, … BGI group was able to align their draft to portions of the
japonica genome sequenced by the International Rice Genome Sequencing Project, sequence …",https://www.nature.com/articles/nrg810,"C Surridge - Nature Reviews Genetics, 2002 - nature.com",2002
Genome sequencing of Sporisorium scitamineum provides insights into the pathogenic mechanisms of sugarcane smut,"… The DNA was submitted to genome sequencing at BGI-Shenzhen (Shenzhen, China).
For fungal elicitor preparation, the SmutA was also transferred into potato dextrose water (PDW)
medium with 100 μg/mL streptomycin and incubated at 28C, 200 rpm for 15 d. …",https://link.springer.com/article/10.1186/1471-2164-15-996,"Y Que, L Xu, Q Wu, Y Liu, H Ling, Y Liu, Y Zhang… - BMC genomics, 2014 - Springer",2014
De novo SNP discovery and genetic linkage mapping in poplar using restriction site associated DNA and whole-genome sequencing technologies,"… We performed RAD sequencing of the 150 progeny and whole-genome sequencing of the
two … RAD sequencing was performed at BGI, and 2,010,564,342 clean reads each 82–90 bp
in … Table 1 Summary of whole-genome sequencing and RAD-seq data from BMK and BGI with …",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-016-3003-9,"M Mousavi, C Tong, F Liu, S Tao… - … genomics, 2016 - bmcgenomics.biomedcentral.com",2016
Crowdfunding the Azolla fern genome project: a grassroots approach,"… candidates for genome sequencing have … BGI did not pledge actual money; instead
they offered to fulfill all our sequencing needs free of charge. Such collaboration will allow
us to go well beyond a single draft genome; we plan to also use genome/metagenome re-sequencing …",https://academic.oup.com/gigascience/article-abstract/3/1/2047-217X-3-16/2682927,"FW Li, KM Pryer - GigaScience, 2014 - academic.oup.com",2014
Whole genome sequencing of a multidrug-resistant Bacillus thuringiensis HM-311 obtained from the Radiation and Heavy metal-polluted soil,"… This genome can be used as a reference sequence for comparative genomic studies,
elucidating antibiotic resistance development and the … We further sequenced the whole genome
of B. thuringiensis strain HM-311 in an effort to uncover all the potential resistance genes. The …",https://www.sciencedirect.com/science/article/pii/S2213716520301144,"W Zuo, J Li, J Zheng, L Zhang, Q Yang, Y Yu… - Journal of global …, 2020 - Elsevier",2020
China's genomics giant to make stock-market debut,"… BGI in Shenzhen has shifted its focus from serving researchers to medical applications of
genome sequencing. … In 2010 — now based in Shenzhen and known simply as BGI —
the company purchased 128 of the world’s most-advanced genome-sequencing machines. …",https://www.nature.com/articles/546461,"D Cyranoski - Nature News, 2017 - nature.com",2017
Whole-genome sequencing reveals untapped genetic potential in Africa's indigenous cereal crop sorghum,"… Here we present genomic sequences of 44 sorghum accessions spanning the dimensions
of geographic origin, crop management and subgroup/race at mid–high coverage levels.
Our findings indicate that sorghum offers unique and underdeveloped genetic resources …",https://www.nature.com/articles/ncomms3320?origin=ppub,"ES Mace, S Tai, EK Gilding, Y Li, PJ Prentis… - Nature …, 2013 - nature.com",2013
PLANT TITHONIA DIVERSIFOLIA (ASTERACEAE),"METHODS AND RESULTS Total RNA was extracted from a seedling collected from Yuxi (24.5246 N, 102.1235 E; herbarium ID YNU-YX106 at Yunnan University) using the Agilent Plant RNA Isolation Mini Kit (Agilent Technologies, Santa Clara, California, USA) …",https://cyberleninka.org/article/n/700433.pdf,S BGI - cyberleninka.org,0
Whole-genome sequencing provides insights into the genetic diversity and domestication of bitter gourd (Momordica spp.),"… melo) to the Dali-11 genome using TBLASTN 34 (E-value < 1e-5), and the homologous
genome sequences were aligned against the … We performed whole-genome sequencing
of the bitter gourd cultivar Dali-11 (M. charantia) from Guangdong, China, and the wild small-…",https://www.nature.com/articles/s41438-020-0305-5,"J Cui, Y Yang, S Luo, L Wang, R Huang, Q Wen… - Horticulture …, 2020 - nature.com",2020
The genome sequence and structure of rice chromosome 1,"… All of the indica 93-11 sequence contigs assembled from the whole-genome shotgun
sequences from the BGI were downloaded from their website … repetitive sequences. Numbers
in parentheses correspond to the length of PAC/BAC clones and to BGI sequence contigs in bp. …",https://www.nature.com/articles/nature01184,"T Sasaki, T Matsumoto, K Yamamoto, K Sakata, T Baba… - Nature, 2002 - nature.com",2002
Deep whole-genome sequencing of 90 Han Chinese genomes,"… In summary, the deep genome sequencing of 90 Han Chinese individuals presents a
powerful performance in characterizing novel variants, of which the majority are low frequency
or rare. It also lays a foundation to explore the potential functions of these variants in further …",https://academic.oup.com/gigascience/article-abstract/6/9/gix067/4056272,"T Lan, H Lin, W Zhu, TCAM Laurent, M Yang, X Liu… - …, 2017 - academic.oup.com",2017
Opening the door to comparative plant biology.(Perspectives: the rice genome),"… Genome Research Program in Tsukuba, Japan, began to sequence the rice genome. The
participants in this project took a traditional approach to genome sequencing: stepwise sequence
… Comparison of the BGI data with other rice genome sequence data will provide insights …",https://go.gale.com/ps/i.do?id=GALE%7CA85241336&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00368075&p=HRCA&sw=w,"J Bennetzen - Science, 2002 - go.gale.com",2002
Whole-genome sequencing of Oryza brachyantha reveals mechanisms underlying Oryza genome evolution,"… Here we report the 261-Mb de novo assembled genome sequence of Oryza brachyantha. Low
activity of long-terminal … sequenced plant genomes are mostly within a long-range evolutionary
timeframe 2 , thus limiting the ability to deduce the underlying mechanisms for genomic …",https://www.nature.com/articles/ncomms2596,"J Chen, Q Huang, D Gao, J Wang, Y Lang, T Liu… - Nature …, 2013 - nature.com",2013
The sheep genome reference sequence: a work in progress,"… genome, BGI Shenzhen has completed generation of approximately 15 Gb of sequence
derived from seven tissues (lead contacts, Wen Wang, Jun Wang and Xu Xun). These sequences
… sheep will be subjected to whole-genome sequencing in the coming year. In preparation, …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2052.2010.02100.x,"International Sheep Genomics Consortium… - Animal …, 2010 - Wiley Online Library",2010
Outbred genome sequencing and CRISPR/Cas9 gene editing in butterflies,"… Genome sequencing and assembly All short reads from short- and long-insert libraries
for genome assembly were produced with the Illumina Hiseq2000 platform at BGI (Shenzhen,
China) (Supplementary Note 1). Long reads were produced with the Roche 454FLXPlus …",https://www.nature.com/articles/ncomms9212?origin=ppub,"X Li, D Fan, W Zhang, G Liu, L Zhang, L Zhao… - Nature …, 2015 - nature.com",2015
"Report of the 13 th Genomic Standards Consortium Meeting, Shenzhen, China, March 4–7, 2012","… of the forward thinking nature of BGI. These included (1) a genome sequencing project that
aims to sequence the genome of a million species/… The first speaker was Xiaodong Fang
(BGI, China), who discussed the recently sequenced oyster genome and the ongoing effort to …",https://environmentalmicrobiome.biomedcentral.com/articles/10.4056/sigs.2876184,"JA Gilbert, Y Bao, H Wang… - … in genomic …, 2012 - environmentalmicrobiome …",2012
Current status of the sequence of the rice genome and prospects for finishing the first monocot genome,"… Plant Biologists Rice (Oryza sativa) is the first grass species to be sequenced, and as of
September 2002, there are four draft genome sequences … An analysis of the BGI sequence
suggests that the rice genome encodes for between 46,022 and 55,612 proteins (Yu et al., 2002), …",http://www.plantphysiol.org/content/130/4/1585.short,"CR Buell - Plant physiology, 2002 - Am Soc Plant Biol",2002
