title,content,url,sub_title,year
Chinese institute makes bold sequencing play,"… BGI has become the largest next-generation genome sequencing center in the world after 
it purchased 128 new HiSeq 2000 genome … projects worldwide, including the 1,000 plant 
and animal reference project, to which BGI has pledged $100 million; the 10,000 microbial …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7097335/,"J Fox, J Kling - Nature biotechnology, 2010 - ncbi.nlm.nih.gov",2010
Genome Sequencing of the Japanese Eel (Anguilla japonica) for Comparative Genomic Studies on tbx4 and a tbx4 Gene Cluster in Teleost Fishes,"… After removal of low-quality reads, index and adapter sequences, and PCR duplicates using 
SOAPfilter v2.2 (BGI, Shenzhen, China) [11], we … of the Animal Ethics Committee and were 
approved by the Institutional Review Board on Bioethics and Biosafety of BGI (No. FT1510). …",https://www.mdpi.com/500470,"W Chen, C Bian, X You, J Li, L Ye, Z Wen, Y Lv… - Marine drugs, 2019 - mdpi.com",2019
The sheep genome reference sequence: a work in progress,"… genome, BGI Shenzhen has completed generation of approximately 15 Gb of sequence 
derived from seven tissues (lead contacts, Wen Wang, Jun Wang and Xu Xun). These sequences 
… sheep will be subjected to whole-genome sequencing in the coming year. In preparation, …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-2052.2010.02100.x,"International Sheep Genomics Consortium… - Animal …, 2010 - Wiley Online Library",2010
"Whole genome sequencing of a snailfish from the Yap Trench (~ 7,000 m) clarifies the molecular mechanisms underlying adaptation to the deep sea","… In this study, we sequenced and assembled a reference genome for … sequenced the 
genome of a YHS specimen and obtained 81.82 gigabases (Gb) of PacBio reads and 44.83 Gb 
of Illumina raw reads, which correspond to 99.34- and 59.87-fold coverage of the entire genome (…",https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1009530,"Y Mu, C Bian, R Liu, Y Wang, G Shao, J Li, Y Qiu… - PLoS …, 2021 - journals.plos.org",2021
Sequencing and analysis of the giant panda genome,"… sequences for other genomes in an efficient and cost-effective way. On 9 Jan. 2010, BGI 
officially launched the 1000 plant and animal reference genome … Several months before this, 
we launched the 10000 microbe genome sequencing project, which aims to characterize the …",https://search.proquest.com/openview/0854cfab306eb74cf66851e624d3d17e/1?pq-origsite=gscholar&cbl=54335,"H Yang - Science China. Life sciences, 2010 - search.proquest.com",2010
Chinese bioscience: the sequence factory,"… , the BGI is transforming itself into a genomics factory, producing cheap, high-quality sequence 
… have microbe, plant and human genomes sequenced and resequenced faster and better 
than … As few biologists work on the animal, its genome is unlikely to lead to basic or applied …",https://www.nature.com/articles/464022a,"D Cyranoski - Nature News, 2010 - nature.com",2010
A year of great leaps in genome research,"… genomes of all living organisms is the goal of the 'Million Plant and Animal Genomes Project' 
(the M2 project). The third M project of the BGI is the 'The Million Micro-Ecosystem Genomes 
Project', which aims to sequence … differences in the genome sequences among individual …",https://link.springer.com/article/10.1186/gm303,J Zhu - 2012 - Springer,0
The Origin and Evolution of Tibetan Qingke Barley Based on Genome Sequencing Data,"… Tibetan Academy of Agriculture and Animal Husbandry, BGI and other research orgnizations 
made use of the genome sequencing data of 437 global barley germplasms including wild 
species, local varieties, and bred varieties to determine the origin and evolution of Tibetan …",http://cropscipublisher.com/index.php/tgg/article/view/3746,"R Cai, J Li, J Xu - Triticeae Genomics and Genetics, 2019 - cropscipublisher.com",2019
"Genome sequencing and comparison of two nonhuman primate animal models, the cynomolgus and Chinese rhesus macaques","… To better understand the genetic differences between these animal models, we present 
high-quality draft genome sequences from two macaque species, the cynomolgus/crab-eating 
macaque and the Chinese rhesus macaque. Comparison with the previously …",https://www.nature.com/articles/nbt.1992,"G Yan, G Zhang, X Fang, Y Zhang, C Li, F Ling… - Nature …, 2011 - nature.com",2011
"Draft genome of the lined seahorse, Hippocampus erectus","… Here, we provide whole genome sequencing, assembly, and gene annotation of the lined 
seahorse, which … animal experiments conformed to the guidelines of the Animal Ethics 
Committee and were approved by the Institutional Review Board on Bioethics and Biosafety of BGI (…",https://academic.oup.com/gigascience/article-abstract/6/6/gix030/3748232,"Q Lin, Y Qiu, R Gu, M Xu, J Li, C Bian, H Zhang… - …, 2017 - academic.oup.com",2017
Draft genome of the milu (Elaphurus davidianus),"… sequence from whole-genome sequencing of a male milu deer using an Illumina HiSeq 2000 
platform. Assembly yielded a final genome with … collection and utility protocols were approved 
by the Northwestern Polytechnical University and BGI-Shenzhen Laboratory Animal Care …",https://academic.oup.com/gigascience/article-abstract/7/2/gix130/4757066,"C Zhang, L Chen, Y Zhou, K Wang, LG Chemnick… - …, 2018 - academic.oup.com",2018
Opening the door to comparative plant biology,"… Comparison of the BGI data with other rice genome sequence data will provide insights into 
rice genetic diversity. The BGI project … About one-third of the genes found in these two plant 
species are not found in any fungal or animal genome sequenced so far. These include the …",https://science.sciencemag.org/content/296/5565/60.summary,"J Bennetzen - Science, 2002 - science.sciencemag.org",2002
"Draft genome of the Northern snakehead, Channa           argus","… So far, the genome sequence of C. argus has not been reported, and hence in our current 
study we performed genome sequencing, assembly, … We report the first whole genome 
sequencing, assembly, and annotation of the Northern snakehead (Channa argus). The final draft …",https://academic.oup.com/gigascience/article-abstract/6/4/gix011/3059652,"J Xu, C Bian, K Chen, G Liu, Y Jiang, Q Luo… - Giga …, 2017 - academic.oup.com",2017
10KP: A phylodiverse genome sequencing plan,"… The MGISEQ platform, a BGI-developed next-generation sequencing technology based on 
DNA nanoballs and combinatorial probe anchor synthesis, will be … Protist genomes 
sequenced as part of 10KP will come from diverse lineages but exclude true fungi and animals. …",https://academic.oup.com/gigascience/article-abstract/7/3/giy013/4880447,"S Cheng, M Melkonian, SA Smith, S Brockington… - …, 2018 - academic.oup.com",2018
"Genome sequencing of the extinct Eurasian wild aurochs, Bos primigenius, illuminates the phylogeography and evolution of cattle","… This SNP data set was filtered to retain 15,498 autosomal SNPs covered at a read depth 
≥10 in the CPC98 genome sequence data and a genotyping rate ≥90 % across all 1,228 
animals in the BovineSNP50 data set. Further information on this reference SNP data set is …",https://link.springer.com/article/10.1186/s13059-015-0790-2,"SDE Park, DA Magee, PA McGettigan, MD Teasdale… - Genome biology, 2015 - Springer",2015
"Genome and Transcriptome Sequencing of the Astaxanthin-Producing Green Microalga, Haematococcus pluvialis","… Data deposition: The raw sequence data generated from this study have been deposited 
in the Genome Sequence Archive (GSA) database in the BIG Data Center (http://gsa.big.ac.cn/index.jsp) 
under the accession number of PRJCA000614. The long reads …",https://academic.oup.com/gbe/article-abstract/11/1/166/5215155,"Q Luo, C Bian, M Tao, Y Huang, Y Zheng… - Genome biology and …, 2019 - academic.oup.com",2019
"Whole-Genome Sequencing of the Giant Devil Catfish, Bagarius yarrelli","… In a combination of Illumina and PacBio sequencing technologies, we de novo assembled a 
571-Mb genome for the giant devil catfish from a … The zebrafish reference genome sequence 
and its relationship to the human genome. Nature 496(7446):498–503. Hughes LC, et al. …",https://pdfs.semanticscholar.org/d85f/d66ea2165bca59f9f965f1df6334a1502bcd.pdf,"Y Li, X Pan, X You, Y Zhang, J Yang, J Li, X Zhang… - pdfs.semanticscholar.org",0
Genome sequencing reveals insights into physiology and longevity of the naked mole rat,"… Here we report the sequencing and analysis of the naked mole rat genome, which reveals 
unique genome features and molecular … To summarize, sequencing and analysis of the 
NMR genome revealed numerous insights into the biology of this remarkable animal. In …",https://www.nature.com/articles/nature10533,"EB Kim, X Fang, AA Fushan, Z Huang, AV Lobanov… - Nature, 2011 - nature.com",2011
Crop genome sequencing: lessons and rationales,"… Most of the animal genome sequencing projects … Genome Institute (BGI) [40] and 
Syngenta [41], produced draft sequences of rice. Monsanto produced a draft of ∼259 Mb of 
Nipponbare using a BAC sequencing approach, whereas the BGI and Syngenta used whole-genome …",https://www.sciencedirect.com/science/article/pii/S1360138510002311,"C Feuillet, JE Leach, J Rogers, PS Schnable… - Trends in plant …, 2011 - Elsevier",2011
Gene-edited'micropigs' to be sold as pets at Chinese institute,"… The animals weigh about 15 kilograms when mature, or about the same as a medium-sized 
dog. … director of BGI’s animal-science platform. In future, customers will be offered pigs 
with different coat colours and patterns, which BGI says it can also set through gene editing. …",https://www.nature.com/articles/nature.2015.18448,"D Cyranoski - Nature News, 2015 - nature.com",2015
Genomics and Animal Cloning,"… the new era of genomics with two major perceptions that ""life is in sequence"" and ""life is … 
,BGI has been focusing on sequencing and bioinformatics,aiming at analyzing genomes of ""… 
from genomics and improved technology of handmade cloning,BGI has established an animal …",https://en.cnki.com.cn/Article_en/CJFDTotal-ZGDX2011Z1002.htm,"Y Huan-ming - Chinese Journal of Comparative Medicine, 2011 - en.cnki.com.cn",2011
The sequencing superpower,"… the genomes of one million people, one million plants and animals and one million … He, 
BGI's new global head of research, says that the system can sequence a human genome for … 
The company will bring the price of one human genome sequence down to $200 in the next few …",https://go.gale.com/ps/i.do?id=GALE%7CA456095075&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00280836&p=HRCA&sw=w,"D Cyranoski - Nature, 2016 - go.gale.com",2016
Whole-genome sequencing of the endangered bovine species Gayal (Bos frontalis) provides new insights into its genetic features,"… whole-genome sequencing of one Gayal for the first time, with one Red Angus cattle and 
one Japanese Black cattle as controls. In total, 97.8 Gb of sequencing reads were generated 
with an average 11.78-fold depth and> 98.44% coverage of the reference sequence (UMD3. 1)…",https://www.nature.com/articles/srep19787?origin=ppub,"C Mei, H Wang, W Zhu, H Wang, G Cheng, K Qu… - Scientific reports, 2016 - nature.com",2016
Pig genome sequence-analysis and publication strategy,"… genome sequence forms a template for the study of within and between species genetic 
variation. Our analysis of the pig genome sequence will be set in the context of parallel research 
on the genomes … data were generated from DNA isolated from the same animal (Duroc 2-14)…",https://link.springer.com/article/10.1186/1471-2164-11-438,"AL Archibald, L Bolund, C Churcher, M Fredholm… - BMC genomics, 2010 - Springer",2010
Comparison of next-generation sequencing systems,"… Beijing Genomics Institute (BGI), which possesses the world’s biggest sequencing capacity, 
… The whole genome sequencing on Ion Torrent PGM sequencer and HiSeq 2000 helped the 
… a million economically and scientifically important plants, animals, and model organisms, …",https://www.hindawi.com/journals/biomed/2012/251364/abs/,"L Liu, Y Li, S Li, N Hu, Y He, R Pong, D Lin… - Journal of Biomedicine …, 2012 - hindawi.com",2012
An efficient pipeline for ancient DNA mapping and recovery of endogenous ancient DNA from whole‐genome sequencing data,"… We investigated previously sequenced whole‐genome sequences from ancient animals. In total, 
we retrieved whole‐genome sequencing … We thank the Guangdong Provincial Academician 
Workstation of BGI Synthetic Genomics, BGI‐Shenzhen, Guangdong, China. Finally, we …",https://onlinelibrary.wiley.com/doi/abs/10.1002/ece3.7056,"W Xu, Y Lin, K Zhao, H Li, Y Tian… - Ecology and …, 2021 - Wiley Online Library",2021
Whole-Genome Sequencing and Genome-Wide Studies of Spiny Head Croaker (Collichthys lucidus) Reveals Potential Insights for Well-Developed Otoliths in …,"… With the rapid development of genome sequencing technology and genome-based 
bioinformatics methods, studies on aquatic genomes and … The animal study was reviewed and 
approved by All animal study protocols were approved by the Ethics Committee of the Chinese …",https://www.frontiersin.org/articles/10.3389/fgene.2021.730255/full?&utm_source=Email_to_authors_&utm_medium=Email&utm_content=T1_11.5e1_author&utm_campaign=Email_publication&field=&journalName=Frontiers_in_Genetics&id=730255,"W Gan, C Zhao, X Liu, C Bian, Q Shi, X You… - Frontiers in …, 2021 - frontiersin.org",2021
Whole-genome sequencing of giant pandas provides insights into demographic history and local adaptation,"… Although global climate change and anthropogenic disturbances are recognized to shape 
animal population … We sequenced the whole genomes of 34 pandas at an average 4.7-fold 
coverage and used this data set together with the previously deep-sequenced panda genome …",https://www.nature.com/articles/ng.2494,"S Zhao, P Zheng, S Dong, X Zhan, QI Wu, X Guo… - Nature Genetics, 2013 - nature.com",2013
"Whole-genome sequences of Chlamydia psittaci strain HJ, isolated from meat pigeons with severe respiratory distress and high mortality","… This study reports the whole-genome sequencing of C. psittaci strain HJ, isolated from 
meat pigeons suffering from severe pneumonia and … Here, we report the genome sequence 
of C. psittaci strain HJ, which was isolated in China from the lungs of a 28-day-old silver king …",https://journals.asm.org/doi/abs/10.1128/genomeA.00035-15,"Q Zhang, Z Wu, R Sun, J Chu, E Han… - Genome …, 2015 - Am Soc Microbiol",2015
The complete mitochondrial genome of Florida gar (Lepisosteus platyrhincus),"… followed the guidelines of the Animal Ethics and were approved by the Institutional Review 
Board on Bioethics and Biosafety of BGI. … the reliability of the newly acquired sequence and 
its annotation, we downloaded complete mitochondrial genome sequences of other 9 closely …",https://www.tandfonline.com/doi/abs/10.1080/23802359.2016.1144092,"H Yu, J Li, Z Ruan, X Ma, J Zhang, M Wang… - … DNA Part B, 2016 - Taylor & Francis",2016
Whole-genome sequencing of three native cattle breeds originating from the northernmost cattle farming regions,"… cattle, we performed whole-genome sequencing of five animals from each of three northern 
… history of the northern Eurasian taurine cattle by using the whole-genome sequence data. 
… We thank Tuula-Marjatta Hamama for DNA extraction and BGI for sequencing the samples. …",https://www.frontiersin.org/articles/10.3389/fgene.2018.00728/full,"M Weldenegodguad, R Popov, K Pokharel… - Frontiers in …, 2019 - frontiersin.org",2019
Opening the door to comparative plant biology.(Perspectives: the rice genome),"… Comparison of the BGI data with other rice genome sequence data will provide insights into 
rice genetic diversity. The BGI project … About one-third of the genes found in these two plant 
species are not found in any fungal or animal genome sequenced so far. These include the …",https://go.gale.com/ps/i.do?id=GALE%7CA85241336&sid=googleScholar&v=2.1&it=r&linkaccess=abs&issn=00368075&p=HRCA&sw=w,"J Bennetzen - Science, 2002 - go.gale.com",2002
Whole-Genome Sequencing of Lactobacillus shenzhenensis Strain LY-73T,"… fermented products (2), and the gastrointestinal tracts of humans and animals (3). Most LAB 
play important roles in food fermentation and … The draft whole-genome sequence of strain 
LY-73 T was determined by using a paired-end strategy with the platform Illumina HiSeq 2000…",https://journals.asm.org/doi/abs/10.1128/genomeA.00972-13,"Z Lin, Z Liu, R Yang, Y Zou, D Wan, J Chen… - Genome …, 2013 - Am Soc Microbiol",2013
"Fish-T1K (Transcriptomes of 1,000 Fishes) Project: large-scale transcriptome data for fish evolution studies","… In addition to the head office at BGI in Shenzhen, China, we have also established a hub at 
… BGI-IRB 15139), to ensure high quality sampling is achieved. Adhering to these SOPs … and 
optimizing standards common to large-scale transcriptome and genome sequencing projects. …",https://academic.oup.com/gigascience/article-abstract/5/1/s13742-016-0124-7/2720980,"Y Sun, Y Huang, X Li, CC Baldwin, Z Zhou, Z Yan… - …, 2016 - academic.oup.com",2016
Germline and somatic variant identification using BGISEQ-500 and HiSeq X Ten whole genome sequencing,"… In particular large cancer research consortia have embraced next generation sequencing, 
and … In this study we performed whole genome sequencing of three malignant pleural … 
BGI performed the DNA nanoball preparation and whole genome sequencing using the …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0190264,"AM Patch, K Nones, SH Kazakoff, F Newell, S Wood… - PloS one, 2018 - journals.plos.org",2018
Performance evaluation of NIPT in detection of chromosomal copy number variants using low-coverage whole-genome sequencing of plasma DNA,"… Since September 2011, maternal blood samples were obtained for NIPT service at BGI-Shenzhen 
with the following requirement: 1) maternal … This study was approved by the Institutional 
Review Board on Bioethics and Biosafety of BGI (BGI-IRB). Written informed consent was …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0159233,"H Liu, Y Gao, Z Hu, L Lin, X Yin, J Wang, D Chen… - PLoS …, 2016 - journals.plos.org",2016
A brief utilization report on the Illumina HiSeq 2000 sequencer,"… sequencing areas, including human, animal, plant and microbe, and almost all sequencing 
… BGI has managed to convert the full sequencing power from 20 Genome Analyzer II (GA) to, 
… In a similar case, in 2009, BGI reported the draft genome sequence of Cucumis sativus var. …",https://www.tandfonline.com/doi/abs/10.1080/21501203.2011.615871,"L Liu, N Hu, B Wang, M Chen, J Wang, Z Tian, Y He… - Mycology, 2011 - Taylor & Francis",2011
China's bid to be a DNA superpower,"… the genomes of one million people, one million plants and animals and one million … He, 
BGI's new global head of research, says that the system can sequence a human genome for … 
The company will bring the price of one human genome sequence down to $200 in the next few …",https://www.nature.com/articles/534462a,"D Cyranoski - Nature News, 2016 - nature.com",2016
Accelerated deciphering of the genetic architecture of agricultural economic traits in pigs using a low-coverage whole-genome sequencing strategy,"… The libraries were sequenced on the Illumina (PE 150 model, 2 libraries) and the BGI platform 
(PE 100 model, 28 libraries) (… 96.74%) of the reads were successfully mapped to the pig 
reference genome Sscrofa11.1. Each animal was sequenced at a mean depth of 0.73 ± 0.17×. …",https://academic.oup.com/gigascience/article-abstract/10/7/giab048/6324286,"R Yang, X Guo, D Zhu, C Tan, C Bian, J Ren… - …, 2021 - academic.oup.com",2021
Draft genome of the Peruvian scallop Argopecten purpuratus,"… Here, we performed whole genome sequencing, assembly, and gene annotation of the 
Peruvian scallop, with an important aim to develop … In the present study, we report the first 
whole genome sequencing, assembly, and annotation of the Peruvian scallop (A. purpuratus), an …",https://academic.oup.com/gigascience/article-abstract/7/4/giy031/4958978,"C Li, X Liu, B Liu, B Ma, F Liu, G Liu, Q Shi… - GigaScience, 2018 - academic.oup.com",2018
Genome and population sequencing of a chromosome-level genome assembly of the Chinese tapertail anchovy (Coilia nasus) provides novel insights into migratory …,"… After analyzing the genome sequencing and population genome sequencing data, we 
identified 150 candidate genes embedded in the selected … of the Animal Ethics Committee and 
were approved by the Institutional Review Board on Bioethics and Biosafety of BGI (No. 18134). …",https://academic.oup.com/gigascience/article-abstract/9/1/giz157/5694102,"G Xu, C Bian, Z Nie, J Li, Y Wang, D Xu, X You… - …, 2020 - academic.oup.com",2020
Comparative analysis of novel MGISEQ-2000 sequencing platform vs Illumina HiSeq 2500 for whole-genome sequencing,"… (a subsidiary of the BGI Group) is a new competitor of such next-generation sequencing 
platforms as NovaSeq and HiSeq (Illumina). Its … previously created by Complete Genomics. In 
this paper, the authors compare the results of the whole-genome sequencing of a DNA sample …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0230301,"D Korostin, N Kulemin, V Naumov, V Belova, D Kwon… - Plos one, 2020 - journals.plos.org",2020
The sequence and analysis of a Chinese pig genome,"… an effective animal model, although the genome sequence of Duroc swine generated by the 
International Swine Genome Sequencing Consortium (… With the genome sequence in hand, 
we were able to investigate genomic regions with unusually high rates of homozygosis or …",https://academic.oup.com/gigascience/article-abstract/1/1/2047-217X-1-16/2656144,"X Fang, Y Mu, Z Huang, Y Li, L Han, Y Zhang… - …, 2012 - academic.oup.com",2012
Identification of the Shiga toxin-producing Escherichia coli O104: H4 strain responsible for a food poisoning outbreak in Germany by PCR,"… coli that produces Shiga toxin (Stx) and usually colonizes the intestines of healthy domestic 
animals (5, 7). However, according to the whole-genome sequencing analysis (2), the outbreak 
strain (TY2482) is genetically closer to enteroaggregative E. coli (EAEC; represented by …",https://journals.asm.org/doi/full/10.1128/JCM.01312-11,"J Qin, Y Cui, X Zhao, H Rohde, T Liang… - Journal of clinical …, 2011 - Am Soc Microbiol",2011
A chromosome-level genome assembly of the Mandarin fish (Siniperca chuatsi),"… Here, we performed whole-genome sequencing and assembled a 758.78 Mb genome 
assembly of the mandarin fish, with the scaffold and contig N50 values reaching 2.64 … Written 
informed consent was obtained from the owners for the participation of their animals in this study. …",https://www.frontiersin.org/articles/10.3389/fgene.2021.671650/full,"W Ding, X Zhang, X Zhao, W Jing, Z Cao, J Li… - Frontiers in …, 2021 - frontiersin.org",2021
Genomes and evolutionary genomics of animals,"… projects and databases as BGI-1,000 Plant and Animal Reference Genomes Project (http://ldl. … 
In analyzing the temporal trends as to the number of publications on non-human animal 
whole genome sequences since 1998, we found that studies deciphering animal …",https://academic.oup.com/cz/article-abstract/59/1/87/1811485,"L Song, W Wangs - Current Zoology, 2013 - academic.oup.com",2013
Adaptation and possible ancient interspecies introgression in pigs identified by whole-genome sequencing,"… in both model organisms and domestic animals 9,10,11,12 . In pigs, whole-genome sequencing 
and selective sweep analysis have been … To assess sequence accuracy, we compared 
the SNP calls for the whole-genome sequencing to the SNPs on the porcine 60K BeadChip …",https://www.nature.com/articles/ng.3199,"H Ai, X Fang, B Yang, Z Huang, H Chen, L Mao… - Nature …, 2015 - nature.com",2015
"High-quality genome assembly of channel catfish, Ictalurus punctatus","… After purification using RNeasy Animal Mini Kit (Qiagen, USA), equal amounts of total RNA 
… novo prediction of repeat-masked genome sequences. The filtered processes performed on 
… and muscle transcriptomes onto the channel catfish genome sequences. We then sorted and …",https://academic.oup.com/gigascience/article-abstract/5/1/s13742-016-0142-5/2737418,"X Chen, L Zhong, C Bian, P Xu, Y Qiu, X You… - …, 2016 - academic.oup.com",2016
Big data: astronomical or genomical?,"… , plus those of thousands of individuals of “high value” species for energy, environmental, 
and agricultural reasons, we estimate that there will be at least 2.5 million plant and animal 
genome sequences by 2025. For example, the genomics powerhouse BGI, in conjunction with …",https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.1002195,"ZD Stephens, SY Lee, F Faghri, RH Campbell… - PLoS …, 2015 - journals.plos.org",2015
Outbred genome sequencing and CRISPR/Cas9 gene editing in butterflies,"… xuthus genome is the largest among all published animal genomes excluding such classical 
models as … Genome sequencing and assembly All short reads from short- and long-insert 
libraries for genome assembly were produced with the Illumina Hiseq2000 platform at BGI (…",https://www.nature.com/articles/ncomms9212?origin=ppub,"X Li, D Fan, W Zhang, G Liu, L Zhang, L Zhao… - Nature …, 2015 - nature.com",2015
"A tale of two genome institutes: qualitative networks, charismatic voice, and R&D strategies—juxtaposing GIS Biopolis and BGI","… There is an enormous amount of mythology about BGI, the largest genome sequencing 
centre in the world. The myths are noir … BGI, that no institute or country can do this research 
alone, that all the animal model genomes were done by international consortia, that BGI …",https://journals.sagepub.com/doi/abs/10.1177/0971721818762876,"MMJ Fischer - Science, Technology and Society, 2018 - journals.sagepub.com",2018
Genome Sequencing of the Perciform Fish Larimichthys crocea Provides Insights into Molecular and Genetic Mechanisms of Stress Adaptation,"… crocea to environmental stress, we sequenced and assembled the genome of L. crocea 
using a bacterial artificial chromosome and whole-genome shotgun hierarchical strategy. The 
final genome assembly was 679 Mb, with a contig N50 of 63.11 kb and a scaffold N50 of 1.03 …",https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1005118,"J Ao, Y Mu, LX Xiang, DD Fan, MJ Feng, S Zhang… - PLoS …, 2015 - journals.plos.org",2015
Genome sequencing of Sporisorium scitamineum provides insights into the pathogenic mechanisms of sugarcane smut,"… The genomes of animals contain large numbers of GPCRs, while the genomes of the model 
ascomycete yeast species Saccharomyces … The DNA was submitted to genome sequencing 
at BGI-Shenzhen (Shenzhen, China). For fungal elicitor preparation, the SmutA was also …",https://link.springer.com/article/10.1186/1471-2164-15-996,"Y Que, L Xu, Q Wu, Y Liu, H Ling, Y Liu, Y Zhang… - BMC genomics, 2014 - Springer",2014
Requirement of whole-genome sequencing and background history of the national and international genome initiatives,"… Genome Sequencing Consortium (ICGSC)” co-led by ICRISAT, UC-Davis and BGI-Shenzhen, 
with the main objective of decoding the genome sequence … all kinds of applications, including 
de novo sequencing and assembly of plant and animal genomes, large-scale genome re-…",https://link.springer.com/chapter/10.1007/978-3-319-66117-9_9,"M Thudi, RK Varshney - The Chickpea Genome, 2017 - Springer",2017
The whole-genome sequencing and hybrid assembly of Mytilus coruscus,"… This study is the first to present a high-quality genome sequence assembly of the hard-shelled 
mussel M. coruscus. We generated a hybrid … The animal study was reviewed and approved 
by Animal Care and Use committee at the School of Marine Sciences, Ningbo University. …",https://www.frontiersin.org/articles/10.3389/fgene.2020.00440/full,"R Li, W Zhang, J Lu, Z Zhang, C Mu, W Song… - Frontiers in …, 2020 - frontiersin.org",2020
