title,content,url,sub_title,year
Functional genomics in Arabidopsis: large-scale insertional mutagenesis complements the genome sequencing project,"… plants because of its short generation time, small genome and high gene density. A very 
important step of this research is the … Genome Initiative (AGI) to determine the genome 
sequence of Arabidopsis. Currently, over 80% of the predicted 130 Mb of Arabidopsis genome has …",https://www.sciencedirect.com/science/article/pii/S0958166900000756,"S Parinov, V Sundaresan - Current opinion in biotechnology, 2000 - Elsevier",2000
Genome sequencing identifies two nearly unchanged strains of persistent Listeria monocytogenes isolated at two different fish processing plants sampled 6 years …,Listeria monocytogenes is a food-borne human-pathogenic bacterium that can cause infections with a high mortality rate. It has a remarkable ability to persist in food processing facilities. Here we report the genome sequences for two L. monocytogenes strains (N53-1 …,https://journals.asm.org/doi/abs/10.1128/AEM.03715-12,"A Holch, K Webb, O Lukjancenko… - Applied and …, 2013 - Am Soc Microbiol",2013
Genome sequencing of herb Tulsi (Ocimum tenuiflorum) unravels key genes behind its strong medicinal properties,"Krishna Tulsi, a member of Lamiaceae family, is a herb well known for its spiritual, religious and medicinal importance in India. The common name of this plant is 'Tulsi'(or 'Tulasi'or 'Thulasi') and is considered sacred by Hindus. We present the draft genome of Ocimum …",https://bmcplantbiol.biomedcentral.com/articles/10.1186/s12870-015-0562-x,"AK Upadhyay, AR Chacko… - BMC plant …, 2015 - bmcplantbiol.biomedcentral.com",2015
Journey through the past: 150 million years of plant genome evolution,"… The genome sequence of the plant model organism Arabidopsis thaliana was presented in 
December of the year 2000. Since then, the … sequence has revealed many of its evolutionary 
secrets. Through comparative analyses with other plant genomes, we know that the genome …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1365-313X.2011.04521.x,"S Proost, P Pattyn, T Gerats, Y Van de Peer - The Plant Journal, 2011 - Wiley Online Library",2011
Identification of genomic insertion and flanking sequence of G2-EPSPS and GAT transgenes in soybean using whole genome sequencing method,"Molecular characterization of sequences flanking exogenous fragment insertions is essential for safety assessment and labeling of genetically modified organisms (GMO). In this study, the T-DNA insertion sites and flanking sequences were identified in two newly …",https://www.frontiersin.org/articles/10.3389/fpls.2016.01009/full,"B Guo, Y Guo, H Hong, LJ Qiu - Frontiers in Plant Science, 2016 - frontiersin.org",2016
"Whole genome sequencing and analysis of plant growth promoting bacteria isolated from the rhizosphere of plantation crops coconut, cocoa and arecanut","Coconut, cocoa and arecanut are commercial plantation crops that play a vital role in the Indian economy while sustaining the livelihood of more than 10 million Indians. According to 2012 Food and Agricultural organization's report, India is the third largest producer of …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0104259,"A Gupta, M Gopal, GV Thomas, V Manikandan… - PLoS …, 2014 - journals.plos.org",2014
Improving the coverage of the cyanobacterial phylum using diversity-driven genome sequencing,"… With the exponentially growing capacity for sequencing genomes it is becoming increasingly 
important to focus sequencing efforts so as to obtain a high-value return. Here, we show the 
benefits of genome sequencing based on a more representative phylogenetic coverage, …",https://www.pnas.org/content/110/3/1053.short,"PM Shih, D Wu, A Latifi, SD Axen… - Proceedings of the …, 2013 - National Acad Sciences",2013
Complete genome sequencing and analysis of endophytic Sphingomonas sp. LK11 and its potential in plant growth,Our study aimed to elucidate the plant growth-promoting characteristics and the structure and composition of Sphingomonas sp. LK11 genome using the single molecule real-time (SMRT) sequencing technology of Pacific Biosciences. The results revealed that LK11 …,https://link.springer.com/article/10.1007/s13205-018-1403-z,"S Asaf, AL Khan, MA Khan, A Al-Harrasi, IJ Lee - 3 Biotech, 2018 - Springer",2018
Real time portable genome sequencing for global food security,"… The MinION portable pocket DNA sequencer was used, to our knowledge globally for the 
first time, to sequence whole plant virus genomes. We used this technology to identify the 
begomoviruses causing the devastating cassava mosaic virus, which is ravaging smallholder …",https://f1000research.com/articles/7-1101,"L Boykin, A Ghalab, BR De Marchi, A Savill… - …, 2018 - f1000research.com",2018
Genome sequencing and analysis of the model grass Brachypodium distachyon,"… Protein sets of three finished plant genome projects: rice (version TIGR5 and RAP2) 18,19; 
sorghum (version 1.4) 20; and Arabidopsis (version TAIR8) 21,22 were used to derive protein 
homologies. Optimal spliced alignments of TIGR transcript assemblies comprising several …",https://digitalcommons.unl.edu/usdaarsfacpub/1040/,"J Vogel, D Garvin, TC Mockler, J Schmutz, D Rokhsar… - 2010 - digitalcommons.unl.edu",0
Genome sequencing and informatics: new tools for biochemical discoveries,"During the past 3 years, we have experienced a major revolution in the biological sciences resulting from a tremendous flux of information generated by genomesequencing efforts. Our understanding of microorganisms, the metabolic processes they catalyze, the genetic …",https://academic.oup.com/plphys/article-abstract/117/4/1129/6085594,"MH Saier Jr - Plant physiology, 1998 - academic.oup.com",1998
Architecture and evolution of a minute plant genome,"… genome size reductions have been reported in the angiosperm family tree. Here we report 
the sequence of the 82-megabase genome of the carnivorous bladderwort plant … gibba 
whole genome sequence revealed that we were able to generate a shotgun assembly with only …",https://www.nature.com/articles/nature12132,"E Ibarra-Laclette, E Lyons, G Hernández-Guzmán… - Nature, 2013 - nature.com",2013
Genomic treasure troves: complete genome sequencing of herbarium and insect museum specimens,"… paired-end Illumina sequencing approach, genome-scale sequence data can be generated 
reliably from dry-preserved plant, fungal and … Despite these limitations this study shows 
that the prospects for using historical plant, fungal and insect specimen-derived genomic data …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0069189,"M Staats, RHJ Erkens, B van de Vossenberg… - PloS one, 2013 - journals.plos.org",2013
Genome sequencing and assessment of plant growth-promoting properties of a Serratia marcescens strain isolated from vermicompost,"Plant-bacteria associations have been extensively studied for their potential in increasing crop productivity in a sustainable manner. Serratia marcescens is a species of Enterobacteriaceae found in a wide range of environments, including soil. Here we describe …",https://link.springer.com/article/10.1186/s12864-018-5130-y,"FP Matteoli, H Passarelli-Araujo, RJA Reis… - BMC genomics, 2018 - Springer",2018
High Resolution Genetic Mapping by Genome Sequencing Reveals Genome Duplication and Tetraploid Genetic Structure of the Diploid Miscanthus sinensis,"… GBS has been used in plants recently, but to the best of our knowledge, this is the first time 
this technology has been applied in genetic … number of plants for such a large unknown 
genome species, without any reference sequence of the species itself. Thus, sequence and SNP …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0033821,"XF Ma, E Jensen, N Alexandrov, M Troukhan, L Zhang… - PloS one, 2012 - journals.plos.org",2012
"… Capsicum annuum L. var. glabriusculum: Taxonomy, Plant Morphology, Distribution, Genetic Diversity, Genome Sequencing, and Phytochemical Compounds","The fruit of the chiltepin [Capsicum annuum L. var. glabriusculum (Dunal) Heiser and Pickersgill] is considered an important genetic resource for pepper crop improvement. The chiltepin is distributed from Colombia, Central America, and Mexico to the southwestern …",https://acsess.onlinelibrary.wiley.com/doi/abs/10.2135/cropsci2014.11.0789,"C Hayano‐Kanashiro, N Gámez‐Meza… - Crop …, 2016 - Wiley Online Library",2016
The evolution of plant gene and genome sequencing,The technology underlying genome sequencing has been rapidly improving since the beginning of the human genome project two decades ago. These sequencing improvements have been applied to plant genomes and are revolutionizing plant biology research as well …,https://www.sciencedirect.com/science/article/pii/B9780124171633000032,"SA Goff, JC Schnable, KA Feldmann - Advances in Botanical Research, 2014 - Elsevier",2014
Discovery of Genome-Wide DNA Polymorphisms in a Landrace Cultivar of Japonica Rice by Whole-Genome Sequencing,"Molecular breeding approaches are of growing importance to crop improvement. However, closely related cultivars generally used for crossing material lack sufficient known DNA polymorphisms due to their genetic relatedness. Next-generation sequencing allows the …",https://academic.oup.com/pcp/article-abstract/52/2/274/1907454,"Y Arai-Kichise, Y Shiwa, H Nagasaki… - Plant and Cell …, 2011 - academic.oup.com",2011
Objective: the complete sequence of a plant genome.,"There were severa1 major developments in studies of the Arabidopsis genome during 1996. The purpose of this letter is to summarize these advances; to describe the Arabidopsis Genome lnitiative (AGI), the new multinational effort to sequence the entire Arabidopsis …",https://www.ncbi.nlm.nih.gov/pmc/articles/pmc156932/,"M Bevan - The Plant Cell, 1997 - ncbi.nlm.nih.gov",1997
Sarcococca blight: Use of whole-genome sequencing for fungal plant disease diagnosis,"Early and accurate diagnosis of new plant pathogens is vital for the rapid implementation of effective mitigation strategies and appropriate regulatory responses. Most commonly, pathogen identification relies on morphology and DNA marker analysis. However, for new …",https://apsjournals.apsnet.org/doi/abs/10.1094/PDIS-10-15-1159-RE,"M Malapi-Wight, C Salgado-Salazar… - Plant …, 2016 - Am Phytopath Society",2016
Whole-genome sequencing and SNV genotyping of 'Nebbiolo'(Vitis vinifera L.) clones,"… plant genomes from short-read sequencing data is challenging 7 for highly complex polyploid 
genomes and can lead to highly fragmented genome … However, several projects involving 
the sequencing or re-sequencing of grapevine cultivars have recently been performed 5,8,9,…",https://www.nature.com/articles/s41598-017-17405-y,"G Gambino, A Dal Molin, P Boccacci, A Minio… - Scientific reports, 2017 - nature.com",2017
Genome sequencing and population genomic analyses provide insights into the adaptive landscape of silver birch,"… Superfamily Gypsy and Copia retrotransposons were less common (8.5% and 2.3%, 
respectively), and contained fewer young (<50,000 years) elements than other plant genomes 
of similar size, whereas the nonautonomous TRIM group of retrotransposons was significantly …",https://www.nature.com/articles/ng.3862,"J Salojärvi, OP Smolander, K Nieminen, S Rajaraman… - Nature …, 2017 - nature.com",2017
Molecular spectrum of somaclonal variation in regenerated rice revealed by whole-genome sequencing,"Somaclonal variation is a phenomenon that results in the phenotypic variation of plants regenerated from cell culture. One of the causes of somaclonal variation in rice is the transposition of retrotransposons. However, many aspects of the mechanisms that result in …",https://academic.oup.com/pcp/article-abstract/53/1/256/1822821,"A Miyao, M Nakagome, T Ohnuma… - Plant and Cell …, 2012 - academic.oup.com",2012
A plant genome initiative,"… The value of whole genome sequencing, particularly when it is performed in concert with 
EST projects, was noted by a large majority of our discussants. However, this topic was also 
the source of animated discussions regarding the priority that should be placed on this activity, …",https://academic.oup.com/plcell/article-abstract/10/4/488/5999276,"JL Bennetzen, EA Kellogg, M Lee, J Messing - The Plant Cell, 1998 - academic.oup.com",1998
Physical mapping of the wheat genome: a coordinated effort to lay the foundation for genome sequencing and develop tools for breeders,The International Wheat Genome Sequencing Consortium (IWGSC) was launched in 2005 with the aim of developing the tools and resources for sequencing the hexa-ploid wheat genome and providing breeders with state-of-the-art tools for improving wheat. The mid-term …,https://brill.com/view/journals/ijps/55/3-4/article-p307_12.xml,"C Feuillet, K Eversole - Israel Journal of Plant Sciences, 2007 - brill.com",2007
On the current status of Phakopsora pachyrhizi genome sequencing,"Recent advances in the field of sequencing technologies and bioinformatics allow a more rapid access to genomes of non-model organisms at sinking costs. Accordingly, draft genomes of several economically important cereal rust fungi have been released in the last …",https://internal-journal.frontiersin.org/articles/10.3389/fpls.2014.00377/full,"M Loehrer, A Vogel, B Huettel… - … in Plant …, 2014 - internal-journal.frontiersin.org",2014
Current advances in genome sequencing of common wheat and its ancestral species,"… Starting from the sequencing of single chromosomes/chromosome arms whole genome 
sequences of common wheat and its diploid and … of sequencing and assembling technologies. 
In this review, we give a brief summary on international progress in wheat genome sequencing…",https://www.sciencedirect.com/science/article/pii/S2214514117301101,"X Shi, HQ Ling - The Crop Journal, 2018 - Elsevier",2018
Genome sequencing and functional genomics approaches in tomato,"Tomato genome sequencing has been taking place through an international, 10-year initiative entitled the “International Solanaceae Genome Project”(SOL). The strategy proposed by the SOL consortium is to sequence the approximately 220 Mb of euchromatin …",https://link.springer.com/article/10.1007/s10327-004-0150-7,"D Shibata - Journal of General Plant Pathology, 2005 - Springer",2005
Wheat and barley genome sequencing,"… , whole genome sequencing of Triticeae genomes is poised to … of plant genome sequencing, 
summarizes the status of Triticeae genome sequencing efforts, describes next generation 
sequencing technologies, and offers an outlook on the future of wheat and barley genome …",https://link.springer.com/chapter/10.1007/978-0-387-77489-3_24,"K Eversole, A Graner, N Stein - Genetics and Genomics of the Triticeae, 2009 - Springer",2009
Identification of a spontaneous frame shift mutation in a nonreference Arabidopsis accession using whole genome sequencing,"Short-read sequencing technologies support the facile de novo identification of spontaneous and chemically induced mutations in the Arabidopsis (Arabidopsis thaliana) reference genome (Schneeberger et al., 2009b; Ossowski et al., 2010). Here, we show that short-read …",http://www.plantphysiol.org/content/153/2/652.short,"RAE Laitinen, K Schneeberger, NS Jelly… - Plant …, 2010 - Am Soc Plant Biol",2010
Genome sequencing of the staple food crop white Guinea yam enables the development of a molecular marker for sex determination,"… and assembled a highly heterozygous diploid genome of D. rotundata. We used this genome 
sequence and genetic resources to identify a … rotundata genome sequence, an individual 
plant, TDr96_F1, was selected from the progeny in the open-pollinated D. rotundata breeding …",https://link.springer.com/article/10.1186/s12915-017-0419-x,"M Tamiru, S Natsume, H Takagi, B White, H Yaegashi… - BMC biology, 2017 - Springer",2017
MEGANTE: a web-based system for integrated plant genome annotation,"… in demands for large-scale genome annotation. While annotation is a crucial … plant genome 
annotation easy for researchers unfamiliar with bioinformatics. Without any complicated 
configuration, users can perform genomic sequence annotations simply by uploading a sequence …",https://academic.oup.com/pcp/article-abstract/55/1/e2/1838780,"H Numa, T Itoh - Plant and Cell Physiology, 2014 - academic.oup.com",2014
The evolution of the genome,"… The following two chapters treat the topics of comparative genome sequencing in 
eukaryotes and prokaryotes (Chapters 9 and 10, respectively), and include information on 
genome structure and evolution in the two groups. Finally, the new insights derived from …",https://books.google.com/books?hl=zh-TW&lr=&id=8HtPZP9VSiMC&oi=fnd&pg=PP2&dq=plant+genome+sequencing&ots=Dt1dhE8SkB&sig=oT50dH3Rky8cN8Fi5WJ4tM3cB1Q,TR Gregory - 2011 - books.google.com,0
Sugarcane genome sequencing by methylation filtration provides tools for genomic research in the genus Saccharum,Many economically important crops have large and complex genomes that hamper their sequencing by standard methods such as whole genome shotgun (WGS). Large tracts of methylated repeats occur in plant genomes that are interspersed by hypomethylated gene …,https://onlinelibrary.wiley.com/doi/abs/10.1111/tpj.12539,"C Grativol, M Regulski, M Bertalan… - The Plant …, 2014 - Wiley Online Library",2014
Genome Sequencing and Mapping Reveal Loss of Heterozygosity as a Mechanism for Rapid Adaptation in the Vegetable Pathogen Phytophthora capsici,"The oomycete vegetable pathogen Phytophthora capsici has shown remarkable adaptation to fungicides and new hosts. Like other members of this destructive genus, P. capsici has an explosive epidemiology, rapidly producing massive numbers of asexual spores on infected …",https://apsjournals.apsnet.org/doi/abs/10.1094/MPMI-02-12-0028-R,"KH Lamour, J Mudge, D Gobena… - Molecular Plant …, 2012 - Am Phytopath Society",2012
DNA replicons for plant genome engineering,"… We demonstrate the feasibility of using geminivirus replicons to generate plants with a desired 
DNA sequence modification. By adopting a … with precise DNA sequence changes. Finally, 
we develop a simplified geminivirus vector system for efficient plant genome engineering. …",https://academic.oup.com/plcell/article-abstract/26/1/151/6102322,"NJ Baltes, J Gil-Humanes, T Cermak, PA Atkins… - The Plant …, 2014 - academic.oup.com",2014
Whole genome sequencing of enriched chloroplast DNA using the Illumina GAII platform,"Complete chloroplast genome sequences provide a valuable source of molecular markers for studies in molecular ecology and evolution of plants. To obtain complete genome sequences, recent studies have made use of the polymerase chain reaction to amplify …",https://plantmethods.biomedcentral.com/articles/10.1186/1746-4811-6-22,"RA Atherton, BJ McComish… - Plant …, 2010 - plantmethods.biomedcentral.com",2010
"Plastid genome sequencing, comparative genomics, and phylogenomics: current status and prospects","… the five bryophyte complete genomes and 37 charophycean and vascular plant genomes 
provides robust support for … genome sequencing has not only deepened our understanding 
of the evolutionary dynamics of plastid genomes but also provided fresh insights into the plant …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1759-6831.2010.00071.x,"L Gao, YJ SU, T Wang - Journal of Systematics and Evolution, 2010 - Wiley Online Library",2010
"In silico archeogenomics unveils modern plant genome organisation, regulation and evolution","… Chromosome painting information obtained between Arabidopsis thaliana and Thellungiella 
parvula was used as a matrix to improve genome assembly precisely due to centromeric gaps 
observed in the genome sequence. The largest unmapped scaffolds were integrated into …",https://www.sciencedirect.com/science/article/pii/S1369526612000027,"J Salse - Current opinion in plant biology, 2012 - Elsevier",2012
"Unlimited thirst for genome sequencing, data interpretation, and database usage in genomic era: the road towards fast-track crop plant improvement","The number of sequenced crop genomes and associated genomic resources is growing rapidly with the advent of inexpensive next generation sequencing methods. Databases have become an integral part of all aspects of science research, including basic and applied …",https://www.hindawi.com/journals/gri/2015/684321/,"AP Dhanapal, M Govindaraj - Genetics research international, 2015 - hindawi.com",2015
"Whole-genome sequencing and analysis of two azaleas, Rhododendron ripense and Rhododendron kiyosumense","… into the molecular mechanisms underlying sex determination in plants. The genome 
sequence information generated in this study will enhance our understanding of plant genome 
evolution and will facilitate the development of phenotypically attractive Rhododendron cultivars. …",https://academic.oup.com/dnaresearch/article-abstract/28/5/dsab010/6325020,"K Shirasawa, N Kobayashi, A Nakatsuka, H Ohta… - DNA …, 2021 - academic.oup.com",2021
Genome sequencing of the important oilseed crop Sesamum indicum L,"… We will compare the sesame genome with the genomes of monocotyledonous and other 
dicotyledonous plants to elucidate the phylogeny of the Sesamum genus and the origin of S. 
indicum. We will also perform more detailed investigations on the formation and regulation of …",https://link.springer.com/article/10.1186/gb-2013-14-1-401,"H Zhang, H Miao, L Wang, L Qu, H Liu, Q Wang, M Yue - Genome biology, 2013 - Springer",2013
Swine Genome Sequencing Consortium (SGSC): a strategic roadmap for sequencing the pig genome,"… of BAC clones selected to represent a minimum tiling path through the pig genome (Engler 
et al., 2003; … sequence of the pig genome with 6–7× genome coverage be produced by this 
hybrid approach. A draft sequence does not provide complete coverage of the entire genome; …",https://onlinelibrary.wiley.com/doi/abs/10.1002/cfg.479,"LB Schook, JE Beever, J Rogers… - Comparative and …, 2005 - Wiley Online Library",2005
Whole-genome sequencing and analysis of the Chinese herbal plant Gelsemium elegans,"Background Gelsemium elegans (G. elegans)(2n= 2x= 16) is genus of flowering plants belonging to the Gelsemicaeae family. Method Here, a high-quality genome assembly using the Oxford Nanopore Technologies (ONT) platform and high-throughput chromosome …",https://www.sciencedirect.com/science/article/pii/S2211383519305143,"Y Liu, Q Tang, P Cheng, M Zhu, H Zhang, J Liu… - … Pharmaceutica Sinica B, 2020 - Elsevier",2020
Plant genome organisation and diversity: the year of the junk!,"… The analysis of the draft genomic sequence of … of DNA sequence variation for any single 
plant species, recent discoveries have greatly improved our understanding of what types of 
DNA sequence variation are present in plants and provide a challenge to our vision of genome …",https://www.sciencedirect.com/science/article/pii/S0958166906000358,"M Morgante - Current Opinion in Biotechnology, 2006 - Elsevier",2006
"Genome sequencing, a milestone for genomic research and plant breeding","Plant breeding programs are often used to improve varieties through creating diverse agronomic traits. During a breeding program, a lot of genetic diversities are created in the genome after different generations through homologous recombination. Genome  …",http://www.plantbreedbio.org/journal/view.html?uid=253&page=&pn=mostread&sort=publish_Date%20DESC&spage=&vmd=Full,"MA Huq, S Akter, YJ Jung, IS Nou… - Plant Breeding and …, 2016 - plantbreedbio.org",2016
Rice at the forefront of plant genome informatics,"… information in other cereal crops, we will continue to embrace and benefit from the challenges 
undergone in whole genome sequencing of other organisms such as Escherichia coli and 
Saccharomyces cerevisiae, the metazoan Caenorhabditis elegans and even human Homo …",https://www.jstage.jst.go.jp/article/gi1990/11/0/11_0_3/_article/-char/ja/,"BA Antonio, K Sakata, T Sasaki - Genome Informatics, 2000 - jstage.jst.go.jp",2000
Whole-genome sequencing of Bacillus subtilis XF-1 reveals mechanisms for biological control and multiple beneficial properties in plants,"Bacillus subtilis XF-1 is a gram-positive, plant-associated bacterium that stimulates plant growth and produces secondary metabolites that suppress soil-borne plant pathogens. In particular, it is especially highly efficient at controlling the clubroot disease of cruciferous …",https://academic.oup.com/jimb/article-abstract/42/6/925/5995506,"S Guo, X Li, P He, H Ho, Y Wu… - Journal of Industrial …, 2015 - academic.oup.com",2015
Whole genome sequencing of extended-spectrum beta-lactamase (ESBL)-producing Escherichia coli isolated from a wastewater treatment plant in China,"Background and objectives: Wastewater treatment plants (WWTPs) are one of the major reservoirs for antimicrobial resistant bacteria (ARB) and antimicrobial resistance genes (ARGs) in the environment. Thus, the investigation on ARB and ARGs from WWTPs has …",https://www.frontiersin.org/articles/10.3389/fmicb.2019.01797/full,"X Jiang, X Cui, H Xu, W Liu, F Tao, T Shao… - Frontiers in …, 2019 - frontiersin.org",2019
Whole genome sequencing for typing and characterisation of Listeria monocytogenes isolated in a rabbit meat processing plant,Listeria monocytogenes is a food-borne pathogen able to survive and grow in different environments including food processing plants where it can persist for month or years. In the present study the discriminatory power of Whole Genome Sequencing (WGS)-based …,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5641673/,"F Palma, F Pasquali, A Lucchi… - Italian journal of food …, 2017 - ncbi.nlm.nih.gov",2017
"Insights into phylogeny, sex function and age of Fragaria based on whole chloroplast genome sequencing","The cultivated strawberry is one of the youngest domesticated plants, developed in France in 
the 1700s from chance hybridization between two western hemisphere octoploid species. 
However, little is known about the evolution of the species that gave rise to this important fruit …",https://www.sciencedirect.com/science/article/pii/S1055790312003521,"W Njuguna, A Liston, R Cronn, TL Ashman… - Molecular Phylogenetics …, 2013 - Elsevier",2013
Identification of candidate genes in rice for resistance to sheath blight disease by whole genome sequencing,"… Variation in the number of HQ reads and variants detected with HQ reads for this study was 
found to be consistent with next-generation sequencing of whole genomes in other plant 
species (Farmer and Woodward, unpublished results). The average coverage across lines of 5.3…",https://link.springer.com/article/10.1007/s00122-011-1687-4,"J Silva, B Scheffler, Y Sanabria, C De Guzman… - Theoretical and Applied …, 2012 - Springer",2012
A chromosome-based draft sequence of the hexaploid bread wheat (Triticum aestivum) genome,"… Gene duplication is frequently observed in plant genomes, arising from polyploidization or 
through tandem or segmental duplication associated with replication (52). For each wheat 
chromosome, the percentage of genes that have undergone lineage-specific intrachromosomal …",https://science.sciencemag.org/content/345/6194/1251788.abstract,"International Wheat Genome Sequencing … - …, 2014 - science.sciencemag.org",2014
Single nucleus genome sequencing reveals high similarity among nuclei of an endomycorrhizal fungus,"… irregularis DNA, used for meta-genome sequencing, was isolated from extraradical 
mycelium containing spores using the DNeasy Plant kit (Qiagen). Mycelium containing spores 
was washed 10× in sterile water. Spores were carefully teased out using forceps, washed by …",https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1004078,"K Lin, E Limpens, Z Zhang, S Ivanov… - PLoS …, 2014 - journals.plos.org",2014
Molecular markers: New prospects in plant genome analysis,"… ESTs are popularly used in full genome sequencing and mapping programmes for a number 
of organisms and for identifying active genes thus helpful in the identification of diagnostic 
markers. EST also helps to isolate new genes. EST markers are identified to a large extent for …",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.626.2377&rep=rep1&type=pdf,"A Sharma, A Namdeo, K Mahadik - Pharmacognosy reviews, 2008 - Citeseer",2008
QTG-Seq accelerates QTL fine mapping through QTL partitioning and whole-genome sequencing of bulked segregant samples,"Deciphering the genetic mechanisms underlying agronomic traits is of great importance for crop improvement. Most of these traits are controlled by multiple quantitative trait loci (QTLs), and identifying the underlying genes by conventional QTL fine-mapping is time-consuming …",https://www.sciencedirect.com/science/article/pii/S167420521830385X,"H Zhang, X Wang, Q Pan, P Li, Y Liu, X Lu, W Zhong… - Molecular plant, 2019 - Elsevier",2019
The handbook of plant genome mapping: genetic and physical mapping,"… and archaebacterial genomes, two plant genomes and a series of avertebrate and vertebrate 
genomes including the human genome have … The editors most cordially appreciate the 
various contributions to make this book a standard for plant genome mapping for the foreseeable …",https://books.google.com/books?hl=zh-TW&lr=&id=DrnRHSwP4_QC&oi=fnd&pg=PR7&dq=plant+genome+sequencing&ots=Qum06sB9yY&sig=7v2KjCb5OcekjYF28_BQXPOKJJs,"K Meksem, G Kahl - 2006 - books.google.com",0
MIPS Arabidopsisthaliana Database (MAtDB): an integrated biological knowledge resource based on the first complete plant genome,"… The list view brings up a table of all the clones used for the genomic sequence and shows their 
length, orientation along the chromosome, overlap to neighboring clones, sequencing/annotation 
status as well as genetic or physical markers mapped to that clone. The graphical …",https://academic.oup.com/nar/article-abstract/30/1/91/1332000,"H Schoof, P Zaccaria, H Gundlach… - Nucleic Acids …, 2002 - academic.oup.com",2002
