title,content,url,sub_title,year
3 种不同方法对标本基因组DNA 固定和抽提效果研究,"… 摘要：利用常规基因组DNA抽提方法，对分别… 基因组DNA提取进行了比较研究。结果表明：5％甲醛
保存的样品很难提取到完整的基因组DNA，乙醇95％和聚乙二醇（分子量为600）保存的样品均
能成功提取出基因组DNA,并能成功地进行18S rDNA的扩增。同时探讨了不同固定方法对基因组…",http://www.cqvip.com/qk/96733a/200802/27077022.html,"黄为， 赵元莙， 唐安科 - 重庆师范大学学报: 自然科学版, 2008 - cqvip.com",2008
基于高通量测序的宏基因组学技术在动物胃肠道微生物方面的研究进展,"微生物在自然界普遍存在, 且具有降解植物细胞壁的特殊功能. 动物胃肠道寄生的微生物与宿主生长发育和机体代谢密切相关, 可以帮助动物将植物源性物质转化为机体所需要的营养物质. 基于高通量测序的宏基因组学技术和分析方法的改进, 使人们对复杂环境中微生物的研究更加 …",http://www.swjsjz.cn:8080/CN/abstract/abstract314.shtml,"吴森， 张莺莺， 昝林森 - 生物技术进展, 2015 - swjsjz.cn",2015
鱼类基因组研究进展,"… 遗传变 异图谱。利用多态性扫描和比较转录组分析等方法， 定位了鲤鱼鳞被缺失、体色决定等
性状相关的遗传 位点、功能基因和调控通路。研究结果为脊椎动物 基因组进化和基因衍化机制研究
提供了模型。 2014 年，中国水产科学研究院黄海水产研究所、 深圳华大基因研究院等单位联合…",http://manu64.magtech.com.cn/Jwk3_nky_rwd/EN/abstract/abstract14442.shtml,"徐钢春， 杜富宽， 卞超， 石琼， 徐跑 - 生物技术通报, 2017 - manu64.magtech.com.cn",2017
刺参基因组DNA 提取的探讨,"… 3 讨论 31 提取方法的探讨 动物基因组DNA提取技术并不复杂, 但实际工 作中发现DNA 的提取
并不容易, 往往消耗大量的时 间和精力。不同的组织材料, 蛋白质、多糖、次生代 谢物含量不同, 
即使是同样的组织, 在不同的生长阶 段, DNA的提取方法也不会完全相同。比如对于乙 醇固定材料…",http://biotech.aiijournal.com/CN/abstract/abstract5439.shtml,"孙孝德， 孙国华， 杨建敏， 吉成龙， 王卫军… - 生物技术 …, 2010 - biotech.aiijournal.com",2010
大鼠肠内容物细菌基因组DNA 提取方法的比较,"目的比较两种肠内容物前处理和两种提取方法对清洁级SD 大鼠肠内容物细菌基因组DNA 提取效率. 方法分别选用PBS 多次离心漂洗, 液氮破细胞两种前处理方法和酚/氯仿抽提, 试剂盒过柱法两种提取方法进行组合分析, 对4 份肠内容物和16 份含金黄色葡萄球菌肠内容物 …",http://www.cqvip.com/qk/84024x/201103/38602625.html,"戴方伟， 宋晓明， 周莎桑， 柯贤福， 李长龙， 应华忠… - 中国实验动物 …, 2011 - cqvip.com",2011
两个地区东方田鼠基因组RAPD 分析比较研究,"目的从DNA 的水平分析比较两个地区东方田鼠的分子遗传特征, 探讨以RAPD 标记鉴别两个地区的东方田鼠. 方法筛选6 条10bp 的随机引物对洞庭湖和青铜峡地区的东方田鼠基因组进行了随机扩增多态DNA (RAPD) 分析, 并对这两个地区的东方田鼠的基因组DNA …",http://www.cqvip.com/qk/84024x/2001001/11761168.html,"王胜昌， 谢建云， 邵伟娟， 高诚 - 中国实验动物学报, 2001 - cqvip.com",2001
enJSRV 全基因组序列测定与囊膜蛋白表达分析,"正内源性逆转录病毒(Endogenous retrovirus, ERVs) 广泛存在于部分动物基因组中, 而且与其宿主胎盘的发育关系紧密. 迄今为止在绵羊基因组中已经发现了至少27 个拷贝数的内源性逆转录病毒, 这些内源性逆转录病毒与其对应的外源性逆转录病毒 …",https://cpfd.cnki.com.cn/Article/CPFDTOTAL-SYBL201807001079.htm,"吴丹丹， 赵娟， 徐先达， 张洁， 王晓娟… - … , 中国病理生理学会动物 …, 2018 - cpfd.cnki.com.cn",2018
一种高效快速的鱼类标本基因组DNA 提取方法,"… DNA 的琼脂糖凝胶电泳和紫外分光光度法检测以及PCR扩增结果显示, 本 方法提取的鱼类基因组
DNA 的电泳主带清晰明亮; A260 /A280值在1. … 比, 本方法操作简单快速, 避免了苯酚等物质对
后续实验的影响, 可作为一种常规动物组织DNA提取方法. 关键词: 鱼类动物组织基因组DNA提取 …",http://biotech.aiijournal.com/EN/article/downloadArticleFile.do?attachType=PDF&id=5369,"乐小亮， 章群， 赵爽， 范凤娟 - 生物技术通报, 2010 - biotech.aiijournal.com",2010
基因组编辑农业动物及其管理的共识,"正背景: 近年来, 以基因组编辑技术为代表的一系列生物技术的发展和应用使现代育种技术从表型选择和基因组选择向分子设计育种方向转变, 极大地提高了生物育种的效率. 为探讨基因组编辑技术在动物育种领域研究和应用的新成果和新进展, 2019 年9 月18—20 日 …",https://www.cnki.com.cn/Article/CJFDTotal-ZNYK202009018.htm,"李奎， 王小龙， 樊自尧 - 中国农业科学, 2020 - cnki.com.cn",2020
一种大量提取家蝇幼虫基因组DNA 的新方法,"… 摘要：介绍1种大量提取家蝇幼虫基因组DNA的新方法,该法由提取植物DNA的CTAB法改进而成
,利用该法可在数小时内得到高质量的家蝇幼虫基因组DNA… 动物学杂志 本杂志是动物学领域综合
性学术刊物，创刊44年来，本着普及与提高相结合，基础性和应用性并重的办刊宗旨，及时报道了…",http://www.cqvip.com/qk/90078x/200408/10154391.html,"安春菊， 李德森， 赵素然， 杜荣骞 - 生物学通报, 2004 - cqvip.com",2004
从鸡血中快速提取高质量基因组DNA 方法的研究,"… 摘要：介绍了一种经改进建立的从鸡血中快速提取高纯度基因组DNA的方法.该方法提取DNA耗时
较短,只需2.5～3 h即可拿到DNA样品.提取的DNA样品经紫外分光光度计检测,DNA样品的
A260/A280达1.782±0.009 3;经琼脂糖凝胶电泳检测,DNA样品的带型清晰、整齐,无拖尾现象;微卫星…",http://www.cqvip.com/qk/96216x/200512/20753620.html,"苗永旺， 霍金龙， 李莲军， 刘丽仙， 刘建平， 潘伟荣… - 黑龙江畜牧兽医, 2005 - cqvip.com",2005
麦穗鱼线粒体基因组序列测定及分析,"利用麦穗鱼Pseudorasbora parva 和相关鱼类的部分线粒体基因序列, 设计出2 对长批引物和30 对短批引物, 采用基于长PCR 的2 次PCR 扩增法测定并注释麦穗鱼线粒体基因组全序列. 结果表明, 麦穗鱼线粒体基因组长16600bp, A+ T 含量为58.9%, 37 个基因位置及组成与其它 …",http://www.cqvip.com/qk/90158x/201201/40566473.html,"陈涛， 史妍茹， 尤平 - 动物分类学报, 2012 - cqvip.com",2012
基因组微卫星DNA 位点的分离方法及其在水产动物中的应用,"微卫星DNA 是分布于基因组的1~ 6 个碱基组成的串联重复序列, 或简单序列重复. 微卫星DNA 具有多态性高, 数量丰富, 共显性遗传和分析简单等特点, 应用越来越广泛, 已成为最受青睐的分子标记之一. 微卫星分子标记的获得首次必须从实验生物中分离 …",http://www.cqvip.com/qk/60642a/200605/27477702.html,"李莉好， 喻达辉 - 南方水产, 2008 - cqvip.com",2008
无尾目动物线粒体基因组结构研究最新进展,"脊椎动物线粒体DNA (mtDNA) 是一个长度约为15-22kb 环形结构. mtDNA 呈母系遗传, 在大部分的脊椎动物中具有相对保守性. 但是在两栖纲无尾目动物中, 线粒体基因组的基因排列顺序却存在很大变异, 这种基因重排现象可以用TDRL 模型来解释. 本文综述了今年来在无尾目 …",http://www.cqvip.com/qk/85112a/200906/32727616.html,"张雁， 聂刘旺， 王晶晶 - 巢湖学院学报, 2009 - cqvip.com",2009
苯酚法提取动物全血中基因组DNA 的优化方案,"苯酚法提取动物全血中基因组DNA的优化方案-[维普官方网站]-www.cqvip.com-维普网 … 
苯酚法提取动物全血中基因组DNA的优化方案 … 摘要:通过对《分子克隆实验指南》中以蛋白酶K和
苯酚从哺乳动物血液中分离高分子质量DNA的操作步骤进行优化,探讨了不同操作对从冻存家养 …",http://www.cqvip.com/qk/91119x/201920/7100320740.html,"刘忠浩 - 内蒙古科技与经济, 2019 - cqvip.com",2019
大熊猫和北极熊基因组微卫星分布特征比较分析,"本研究比较分析了大熊猫和北极熊全基因组序列中的1~ 6 碱基重复的完美型微卫星序列的分布特征, 通过微卫星序列搜索和统计软件MSDB 分析分别得到855 018 和936 238 个微卫星序列, 其长度总和分别是14 919 240 bp 和18 434 348 bp; 分别占基因组大小的0.64% 和0.79 …",http://www.cqvip.com/qk/93406x/201406/663038772.html,"李午佼， 李玉芝， 杜联明， 黄杰， 沈咏梅， 张修月… - 四川动物, 2014 - cqvip.com",2014
重组激活基因蛋白在B 细胞基因组的分布,"… 动物基因组含有大量类似RSS序列(cryptic RSS,c RSS)并存在大量含有H3K4me3的非抗原受体
基因,它们均是RAG1和RAG2潜在的靶作用位点。目的:寻找出RAG1和RAG2在B细胞基因组… 
RAG1和RAG2在B细胞基因组的分布。结果:RAG2可以结合B细胞基因组许多含有H3K4me3的非Ig…",https://cpfd.cnki.com.cn/Article/CPFDTOTAL-IGMD201210001307.htm,"季延红， 董艳迎， 邬采君 - 第八届全国免疫学学术大会论文集, 2012 - cpfd.cnki.com.cn",2012
拷贝数目变异: 基因组遗传变异的新诠释,"… 的各种遗传变异特别是CNV的比较研究 有可能更准确地揭示物种演化的规律。当然, 必须 先对
其他物种基因组的CNV… 动物基因组只有少数几种模式动物和 经济动物。这些物种的基因组都有
其特异的基因组 结构。以鸡为例, 和人的基因组相比较, 鸡的基因 组具有以下几个显著特征: 基因组…",https://www.biodiversity-science.net/CN/Y2008/V16/I4/399,"饶友生， 张细权 - 生物多样性, 2008 - biodiversity-science.net",2008
畜禽基因组拷贝数变异的研究进展,"… 摘要：拷贝数变异（Copy number variation,CNV）是一种重要的基因组结构变异，主要指从几
kb到数个Mb范围内DNA的多态，包括片段插入、缺失、重复等，它是研究基因组进化和表型差异的
重要因素。CNV最早在人类基因组上发现，近几年，在鼠、猪、牛等动物基因组上的研究也取得了…",http://www.cqvip.com/qk/90760a/201210/43658685.html,"王乐乐， 蒋瑞瑞， 康相涛， 高娟玉， 韩瑞丽 - 西北农林科技大学学报: 自然 …, 2012 - cqvip.com",2012
基于宏基因组学的野生动物肠道微生物研究进展,"动物肠道中寄生着数以亿计的微生物, 参与到动物机体中如代谢和免疫等重要的生理过程中. 然而, 在粪便等复杂样本中包含着大量微生物, 无法通过纯培养技术进行研究, 无法评估样本中的微生物多样性. 通过宏基因组学技术可以对微生物群总DNA 进行分析, 使其成为目前研究复杂 …",https://www.cnki.com.cn/Article/CJFDTotal-YSDW202102037.htm,"赵宇卓， 吴尽， 杨天雄， 姚茂林， 裴欣， 付蓝仪， 刘学东 - 野生动物学报, 2021 - cnki.com.cn",2021
微卫星标记BMS2508 在4 个山羊品种中的遗传多样性研究,"… 摘要：微卫星DNA又称简单序列重复、短串联重复序列和简单序列长度多态性,广泛存在于真
核生物基因组中.微卫星多态性是由于减数分裂过程… 基因组研究发现微卫星多态性后,目前在
马、牛、猪、绵羊和鸡等动物基因组中也筛选出了大量的微卫星标记,但山羊等动物中则相对较少[2～5]. …",http://www.cqvip.com/qk/91152x/200512/20782700.html,"欧阳叙向， 黄生强， 施启顺， 邓灶福， 刘鹤翔， 何德肆… - 畜牧兽医学报, 2005 - cqvip.com",2005
从基因组分析贾第虫的核糖体合成系统,"为探讨贾第虫细胞核内核糖体合成系统, 及与典型的真核生物有何差异, 首先, 确定在典型真核生物中参与核糖体合成的129 条共有的保守蛋白, 然后用这些蛋白搜索贾第虫基因组以调查它们在贾第虫中的直系同源蛋白的情况, 以对贾第虫的核糖体合成系统作一了解 …",http://www.cqvip.com/qk/95457x/200505/20623819.html,"辛德东， 文建凡 - 动物学研究, 2005 - cqvip.com",2005
人类基因组isochore 边界的保守性研究,"… 的基因组序列分段算法,在单核苷酸精度的水平上定位了人类基因组56个isochore的边界,共得到
79个独立的边界。我们发现在这79个边界中,45.6%的isochore边界在与17个脊椎动物基因组… 
。有理由推断这79个isochore边界都有可能是人类基因组中的复制开关位点,这一点有待实验验证。 …",http://www.cqvip.com/qk/98444x/201102/36786626.html,"郑文新， 郑卫英， 华琳， 刘红， 李林 - 中国优生与遗传杂志, 2011 - cqvip.com",2011
宏基因组学及其在动物肠道微生物群中的应用,"肠道微生物群的变化与动物机体健康息息相关, 肠道微生物群可调控动物机体内能量代谢, 异源物质代谢, 修复细胞和提高机体免疫机能. 宏基因组学技术可用于检测动物肠道微生物群的动态变化. 本文主要对宏基因组学研究的生物信息学技术和平台及宏基因组学在动物肠道微生物 …",https://www.cnki.com.cn/Article/CJFDTotal-DWYX201909006.htm,"赵磊， 孙会， 马燕芬 - 动物营养学报, 2019 - cnki.com.cn",2019
易损斑块动物模型研究进展,"… 良心血管事件有重大意义。近年来,易损斑块的研究成为心血管领域的热点,但由于动物基因组和
人类基因组的差异,以及斑块形成的病理生理过程不同,目前动物模型所形成的斑块与人类易损斑
块还有很大差异。因此,建立与人类动脉粥样硬化斑块相似的动物模型成为目前亟待解决的难题。 …",https://www.cnki.com.cn/Article/CJFDTotal-XIXG201906025.htm,"王雪羽， 田进伟 - 中国心血管杂志, 2019 - cnki.com.cn",2019
三种犬科动物脑源神经营养因子基因克隆与进化分析,"… 摘要：从犬、赤狐（Vulpes vulpes）、貉三种犬科动物基因组中克隆脑源神经营养因子基因，经测序
验证扩增片断长度为800bp，包含全部编码序列… 在信号肽区有一个氨基酸与犬不同。使用
MEGA3．0软件的邻接法构建犬科动物的系统发生关系，犬和狐聚为一类，貉比犬和狐分化时间更早。 …",http://www.cqvip.com/qk/97767a/2007002/24443118.html,"李小慧， 陈鹏， 徐汉坤， 杨利国 - 家畜生态学报, 2007 - cqvip.com",2007
肝癌基因组学研究进展,"… 249位氨基酸突变等．第二类遗传学改变属于继发性，如染色体的扩增与缺失，p53其他位点突变
，Wnt／β－catenin信号途径因突变后活化等；携带这些遗传学变异的肿瘤细胞经进化选择后成为
优势克隆．另外，肝癌易感基因鉴定是值得关注的重要方面．本文将就肝癌发生所涉及的基因组…",http://www.cqvip.com/qk/98490x/200810/29072177.html,"韩泽广 - 中国科学: C 辑, 2008 - cqvip.com",2008
动物皮张基因组DNA 三种提取方法比较,"以干燥的驴皮张样品为试验材料, 将SDS-蛋白酶K 法与Chelex-100 法相结合, 创新性地引入玻璃奶DNA 纯化技术, 提取全基因组DNA, 并将此方法与前人发表的陈旧皮张DNA 提取方法和试剂盒提取方法进行比较分析. 结果表明, 本研究发明方法提取的基因组DNA …",http://www.cqvip.com/qk/94925x/201512/667664536.html,"刘艳艳， 王想想， 卞如如， 陈杰， 范阳阳， 张全芳， 步迅 - 山东农业科学, 2015 - cqvip.com",2015
牛病毒性腹泻病毒基因组结构与蛋白功能研究进展,"牛病毒性腹泻病毒为黄病毒科(Flaviviridae) 瘟病毒属(Pestivirus) 的代表种, 这个属的成员中还包括羊边界病毒(BDV) 和猪瘟病毒(CSFV). 病毒基因组为单股正链RNA. 论文就牛病毒性腹泻病毒已定位的4 种结构蛋白, 8 种非结构蛋白以及3′ 和5 …",http://www.cqvip.com/qk/90001a/200805/27271473.html,"范进江， 薄新文， 钟发刚 - 动物医学进展, 2008 - cqvip.com",2008
蠕虫线粒体基因组研究及其应用进展,"… 摘要：蠕虫主要包括扁形动物和线虫，其种类繁多，生活方式多样，可寄生于动物和植物体内，引起
蠕虫病，其中血吸虫病、棘球蚴病、旋毛虫病等… ，危害严重．蠕虫线粒体基因组的碱基组成、基因
结构、基因变异等方面有其特点，这为蠕虫线粒体功能基因组学研究、比较基因组学研究、分子…",http://www.cqvip.com/qk/94252x/2011028/39714290.html,"贾万忠， 闫鸿斌， 倪兴维， 娄忠子， 李宏民， 曹平… - 科学通报, 2011 - cqvip.com",2011
AFLP 技术在水产动物研究中的应用,"… 基因组DNA 水 平的差异进行检测, 不受组织和器官种类,发育阶段, 生境条件等诸多因素的影响
, 因此, 可作为种 质鉴定,亲缘关系及种质分类研究的理想标记.本文中作者就AFLP技术在水生动物
… .四碱基内切酶在动物基因组AFLP 分析中, TaqⅠ 为首选, 因为在动物基因组中, GC双碱基序列…",http://xuebao.dlou.edu.cn/CN/Y2005/V20/I1/69,"陈清华， 肖调义， 刘臻 - 大连海洋大学学报, 2016 - xuebao.dlou.edu.cn",2016
基因组编辑技术在猪遗传改良中的应用,"… 育种进展.随着现代生 物技术的发展,尤其是动物基因组学的发展和测序 成本的大幅度降低,家畜
育种进入了分子育种时代, 分子标记辅助选择,全… 双链DNA 的断裂的核酸酶.例如,由1307 个氨基酸
组成的 AsCpf1 和由128 个氨基酸组成的LbCpf1,已经被证 实能够对哺乳动物基因组进行编辑[…",http://159.226.67.71/bitstream/000000/12853/1/%E5%9F%BA%E5%9B%A0%E7%BB%84%E7%BC%96%E8%BE%91%E6%8A%80%E6%9C%AF%E5%9C%A8%E7%8C%AA%E9%81%97%E4%BC%A0%E6%94%B9%E8%89%AF%E4%B8%AD%E7%9A%84%E5%BA%94%E7%94%A8.pdf,黄娇娇， 曹春伟， 郑国民， 赵建国 - 2017 - 159.226.67.71,0
鹗形目两种鸟类线粒体基因组全序列测定与比较研究,"… 基因组进行了全序列测定．结果表明：短耳鹗mtDNA序列全长为18858bp，长耳鹗mtDNA全长为
18493bp，其中短耳鹗mtDNA是目前已知最长的鸟类线粒体基因组．两种鹗类的基因组… 3288bp，长
耳鹗为2926bp，这是目前已知的脊椎动物线粒体基因组中仅次于盲鳗的最大的控制区．在其…",http://www.cqvip.com/qk/98490x/200406/11862671.html,"孙毅， 马飞， 肖冰， 郑俊杰， 袁晓东， 汤敏谦， 王黎… - 中国科学: C 辑, 2004 - cqvip.com",2004
单环刺螠线粒体全基因组及其系统发生研究,"… 动物门的独立地位的合理性,因为大量包括形态和分子方面的证据都表明螠虫动物门很有可能
起源于类似环节动物的祖先。本研究利用线粒体基因组… 问题进行了进一步的探索研究。我们对一
种螠虫动物代表种---单环刺螠(Urechis unicinctus)的线粒体全基因组序列进行测定,单环刺螠线粒体…",https://cdmd.cnki.com.cn/Article/CDMD-80068-2009138701.htm,吴志刚 - 2008 - cdmd.cnki.com.cn,0
猪圆环病毒基因组结构及其分子特征研究进展,"目前, 国际上已分离获得2 个不同血清型的猪圆环病毒(PCV), 并命名为猪圆环病毒1 型(PCV-1) 和猪圆环病毒2 型(PCV-2). PCV-1 对猪无致病性, 而PCV-2 被认为是引起断奶仔猪多系统衰竭综合征(PMWS) 的主要病原. PCV 基因组为单股环状双向DNA, 由2 个头一头相对排列的开放性 …",http://www.cqvip.com/qk/90001a/200607/22367229.html,"张应国， 张文东， 宋建领， 张富强 - 动物医学进展, 2006 - cqvip.com",2006
全基因组选择模型研究进展及展望,"… 基因组选择的统计模型发展进行综述，总结全基因组选择在动物遗传育种中的应用现状，讨论
当前存在的问题，并对全… 基因组选择应用的重点、难点、突破点，为全基因组选择技术研究提供新
的视角尤为重要。本文综述了最新全基因组选择的统计模型及该技术的应用现状，同时对全基因组…",http://www.xml-data.org/XMSYXB/html/2019/2/20190201.htm,"尹立林， 马云龙， 项韬， 朱猛进， 余梅， 李新云， 刘小磊… - 畜牧兽医学报, 2019 - xml-data.org",2019
星虫动物线粒体基因组全序列的基因排列和特征比较,"综合利用通用引物PCR 和长PCR 扩增, 获得可口革囊星虫的线粒体DNA, 结合鸟枪法和引物步移法获得可口革囊星虫的线粒体基因组. 比较可口革囊星虫与方格星虫线粒体基因组, 所有的37 个基因均在同一条链上编码. 2 个星虫动物线粒体基因组蛋白质编码 …",http://www.shchkx.com/CN/article/downloadArticleFile.do?attachType=PDF&id=15667,"申欣 - 水产科学, 2012 - shchkx.com",2012
微型节肢动物的高质量DNA 提取与全基因组扩增,"现代分子生物学研究往往需要足量的特定生物的高质量基因组DNA, 但如果样品数量和质量不足, 这点很难实现. 全基因组扩增技术可以在没有序列倾向性的前提下有效地扩增不同生物微量组织或少量细胞中的全部基因组DNA, 为后续的多基因, 多位点以及基因组全面研究提供足量的 …",https://bio-protocol.org/e1010605,"丁银环， 杜诗雨， 张峰 - Bio-protocol, 2021 - bio-protocol.org",2021
人类基因组计划,"1 人类基因组计划产生的背景1986 年3 月7 日美国科学家杜尔贝科(Dulbecco) 在美国< 科学>(Science) 杂志上发表一篇题为"" 癌症研究的转折点--测定人类基因组序列"". 他提出"" 癌症研究最重要的成果是使我们认识到, 癌症与其他疾病的发生都与基因有关"" 的观点 …",http://www.cqvip.com/qk/97445b/200302/7989278.html,"张树庸 - 实验动物科学与管理, 2003 - cqvip.com",2003
中国部分地区蝙蝠携带病毒的宏基因组学分析,"… 基因组学技术对从吉林,云南,湖南采集的蝙蝠组织进行病毒组学研究,获得了11644232条读长
(Reads),并拼接出44872条重叠序列(Contig).通过核酸序列注释发现,其中8.2%(4002/44872)的重叠
序列与病毒相关,能进一步注释到36个病毒科,包括19种脊椎动物… 建立高效的野生动物源人兽共…",http://www.cqvip.com/qk/92387x/201305/45907305.html,"杨凡力， 王意银， 郑文成， 何彪， 江廷磊， 李莹莹… - 生物工程学报, 2013 - cqvip.com",2013
"基因组, 基因表达与饲料","… 摘要：（接《新饲料》2008年第8期16页） 8 环境的作用基因型的固有性质是不依赖于环境的，它
是每种动物的基本特征。基因组由成千上万的基因组成，这些基因特定的时空表达是动物生长发育
、维持健康和避免疾病等正常过程的指挥棒。然而，基因型的表达不可避免地受到环境的影响。 …",http://www.cqvip.com/qk/97060x/200809/28337798.html,"岳洪源 - 饲料与畜牧: 新饲料, 2008 - cqvip.com",2008
动物遗传育种方法研究进展,"… 可从基因组 ＤＮＡ… 基因组间的比较研究可在动物性状的选择、筛选杂 交组合以及预测杂种优势
等方面得到应用。另外， 通过比较不同物种基因中ＤＮＡ或氨基酸序列的异 同可以研究生物的分子
进化，同时也可对处于不同 进化阶段动物物种的基因组结构和功能进行比较分 析，从而弄清动物…",http://jcst.magtech.com.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=27,"屈小平， 宁美艳， 武琳， 段茂林 - 家畜生态学报, 2012 - jcst.magtech.com.cn",2012
3 种鲍基因组DNA 多态性的RAPD 分析,"… 遗传多样 性丰富等优点, 已被广泛地应用于陆生动物的研究中[ 4 ~ 8] .近几年来, 该技术被用于
对水产动物的 研究.目前, 从DNA 水平上对鱼,虾,… 海洋动物的研究相对较少 [ 9 ~ 18] , 而对鲍的
研究 甚少.万俊芬等[ 19] 通过对日本盘鲍, 皱纹盘鲍及其二者的正反杂交子代4 样本的基因组DNA …",http://xuebao.dlou.edu.cn/CN/article/downloadArticleFile.do?attachType=PDF&id=3019,"邢荣莲， 丁君， 滕利平， 常亚青， 宋林生 - 大连海洋大学学报, 2016 - xuebao.dlou.edu.cn",2016
中华绒螯蟹蜕皮抑制激素1 (Ers-MIH1) 基因组DNA 的分子克隆和序列分析,"运用反向PCR (IPCR) 技术首次克隆得到全长为3506bp 的中华绒螯蟹(Eriocheir japonica sinensis) 蜕皮抑制激素1 (MIH1) 基因组DNA 序列(GenBank 检索号: AY310313). 该序列包括3 个外显子, 2 个内含子, 412bp 的5'端上游调控区和917bp 的3'端UTR. 编码区的第1 …",http://www.cqvip.com/qk/94056x/200401/9258723.html,"宋霞， 周开亚， 马长艳 - 动物学报, 2004 - cqvip.com",2004
尼罗鳄线粒体基因组全序列分析及鳄类系统发生关系的探讨,"大多数脊椎动物的线粒体基因组(约16—18kb) 的组成是相对较稳定的, 但在不同类群中, 线粒体基因组在基因结构和基因排列方式等方面均显示了极大的多样性, 这种多样性可能反映了真核细胞不同的进化路线(Saccone et al., 1999). 就目前的研究而言, 线粒体基因组是惟一一个 …",http://www.cqvip.com/qk/94056x/200604/22624282.html,"季学峰， 吴孝兵， 李艳， 晏鹏 - 动物学报, 2006 - cqvip.com",2006
猪毛干部位基因组DNA 的三种提取方法比较,"… 摘要：通过比较三种猪毛干基因组DNA提取方法,改进了提取猪毛干基因组DNA的技术方法。将
DNA提取物进行琼脂糖凝胶电泳、紫外可见分光… 到基因组DNA,其浓度和纯度足以满足分子生物
学技术试验的要求,该技术还可以减少对动物的伤害,在样品不易获得的濒危动物研究中尤为适用。 …",http://www.cqvip.com/qk/93129x/201010/35503694.html,"苏一， 边连全， 宣之兴 - 湖北农业科学, 2010 - cqvip.com",2010
基因组编辑技术在精准医学中的应用,"… 基因组编辑技术的飞速发展，尤其是近年来CRISPR/Cas9 基因组编辑体系的出现，使得研究
人员能高 效地在细胞系和动物模型中对基因组进行精确编辑。基于基因组… 进行基因治疗等。这些
基因组编辑技术研究平台极大推动了精准医学研究 领域的发展。本文对基因组编辑技术在精准医学…",http://www.chinagene.cn/EN/Y2017/V39/I3/177,"李爽， 杨圆圆， 邱艳， 陈彦好， 徐璐薇， 丁秋蓉 - 遗传, 2017 - chinagene.cn",2017
SNPs 在水产动物中的研究进展,"… 动物其他方面的研究进展 在制作水产动物的基因图谱方面,SNP 分子 标记发挥着无法取代的
作用.而制作遗传图谱对于 深入研究水产动物基因组… Stickney 等[28]利用SNP 和寡核苷酸 微阵列
技术构建了斑马鱼的遗传图.Abadía-Cardoso 等[29]利用已知基因组数据库中的EST 序列设计引 物…",http://biotech.aiijournal.com/CN/abstract/abstract9938.shtml,"张晓萌， 马普， 王洪迪， 王秀利 - 生物技术通报, 2013 - biotech.aiijournal.com",2013
功能基因组学研究进展,"21 世纪是生物时代和信息时代, 基因组学的研究已从结构基因组学转向功能基因组学, 对于基因功能的研究也由单一基因转向大规模, 批量分析. 文章对功能基因组学及相关学科的概念作了概述, 介绍了功能基因组学的研究内容与研究方法, 主要包括应用差异显示反转录PCR …",http://www.cqvip.com/qk/90001a/2004004/10251499.html,"庄金秋， 贾杏林 - 动物医学进展, 2004 - cqvip.com",2004
鸭圆环病毒全基因组克隆与序列分析,"… 圆环病毒为无囊膜、二十面体对称的动物病毒 颗粒,其基因组为单股负链环状DNA ,为最小的致 
病性动物病毒[1 ,5] 。根据2004 年国际病毒分类委员 会(ICTV) 分类报告[6] ,圆环病毒科( Ci rcov 
i ri d ae) 下设3 个属:圆环病毒属(Circovirus) 、环病毒属 ( Gy rovi rus) 和Anellovirus 属,现已报道…",http://ir.nsfc.gov.cn/paperDownload/1000001006780.pdf,"傅光华， 程龙飞， 施少华， 彭春香， 陈红梅， 黄瑜 - 病毒学报, 2008 - ir.nsfc.gov.cn",2008
猪Ⅱ 型圆环病毒全基因组的克隆及感染性鉴定,"… -2)全基因组的特异性引物,从3份患断奶后仔猪多系统衰弱综合征(PMWS)的死亡仔猪病料中,PCR扩
增和克隆了3株PCV-2全基因组序列.将所测… 存在地域上的相关性.将克隆到的PCV-2基因组环
化后,脂质体介导转染PK-15细胞,盲传3代.间接免疫荧光检测表明,克隆到的基因组具有感染性. …",http://www.cqvip.com/qk/94144x/200402/9449954.html,"郗鑫， 陈焕春， 陈华平， 曹胜波， 琚春梅 - 微生物学报, 2004 - cqvip.com",2004
苦味受体基因家族功能和演化研究的最新进展,"… 由于不同动物具有不同的生存环境和取食偏好, 使苦味识别能力在动物的长期进化中产生了分化
. … 另一方面, 随着许多脊椎动物基因组的测序完成, 人们对苦味受体基因家族的演化研究也取得了
… 本文主要介绍了苦味受体基因家族的功能及其在脊椎动物中演化的最新进展, 并对苦味受体基因…",http://www.cqvip.com/qk/94252x/200917/31720721.html,"胡玲玲， 施鹏 - 科学通报, 2009 - cqvip.com",2009
带科绦虫线粒体基因组全序列研究进展,"… 摘要：带科绦虫（Taeniidae）幼虫引起的绦虫蚴病（Larval cestodiasis／infections with larva of 
cestodes）如棘球蚴病、囊尾蚴病等是一类重要的人兽共患寄生虫病，在我国和世界各地普遍流行
，危害严重。本文将对带科绦虫线粒体基因组序列分析的研究进展、应用和今后发展方向做一简要…",http://www.cqvip.com/qk/91843a/201006/34431863.html,"贾万忠， 闫鸿斌， 郭爱疆， 史万贵， 詹芳， 付宝权 - 中国人兽共患病学报, 2010 - cqvip.com",2010
